変更区分,病名管理番号,病名表記,病名表記カナ,採択区分,病名交換用コード,ICD10-2013-1,ICD10-2013-2,予備1,予備2,レセ電算コード,傷病名省略名称,使用分野,変更履歴番号,変更日付,移行先病名管理番号,単独使用禁止区分,保険請求外区分,予備３,予備４
0,20084258,"人工じんま疹","ジンコウジンマシン",3,"MU0U","L503","","517",,8841374,"人工じんま疹",1,506,20210601,,"00",0,"",""
0,20096673,"人工早産","ジンコウソウザン",1,"DB7C","O603","","517",,8846723,"人工早産",1,301,20111001,,"00",0,"",""
0,20066240,"腎梗塞","ジンコウソク",1,"L3QM","N280","","517",,5938006,"腎梗塞",1,200,,,"00",0,"",""
0,20093626,"人工腟に対する手当て","ジンコウチツニタイスルテアテ",1,"KVAG","Z437","","517",,8845343,"人工腟に対する手当て",1,281,20091001,,"00",0,"",""
0,20093742,"人工肘関節感染","ジンコウチュウカンセツカンセン",1,"U0UF","T845","","517",,8845344,"人工肘関節感染",1,281,20091001,,"00",0,"",""
0,20102652,"人工肘関節周囲骨折","ジンコウチュウカンセツシュウイコッセツ",1,"EKK6","M966","","517",,8849367,"人工肘関節周囲骨折",1,403,20180101,,"00",0,"",""
0,20093201,"人工肘関節置換術後","ジンコウチュウカンセツチカンジュツゴ",1,"KSSN","Z966","","517",,8845169,"人工肘関節置換術後",1,280,20090601,,"00",0,"",""
0,20093744,"人工肘関節の破損","ジンコウチュウカンセツノハソン",1,"P6JD","T840","","517",,8845345,"人工肘関節の破損",1,281,20091001,,"00",0,"",""
0,20093743,"人工肘関節のゆるみ","ジンコウチュウカンセツノユルミ",1,"EB1M","T840","","517",,8845346,"人工肘関節のゆるみ",1,281,20091001,,"00",0,"",""
0,20101082,"人工聴覚器植え込み状態","ジンコウチョウカクキウエコミジョウタイ",1,"DE5Q","Z962","","517",,8848571,"人工聴覚器植え込み状態",1,318,20151001,,"00",0,"",""
0,20066168,"人工的虹彩欠損","ジンコウテキコウサイケッソン",2,"FM4J","H212","","517",,3645001,"人工的虹彩欠損",1,200,,,"00",0,"",""
0,20066169,"人工的閉経後症候群","ジンコウテキヘイケイゴショウコウグン",1,"T8AF","N953","","517",,8835598,"人工的閉経後症候群",1,210,20020601,,"00",0,"",""
0,20066170,"人工的無眼球","ジンコウテキムガンキュウ",1,"G2FG","Z900","","517",,3608004,"人工的無眼球",1,200,,,"00",0,"",""
0,20066171,"人工透析性骨軟化症","ジンコウトウセキセイコツナンカショウ",1,"M4N2","M8389","","517",,2682003,"人工透析性骨軟化症",1,212,20021201,,"00",0,"",""
0,20100775,"人工内耳植え込み状態","ジンコウナイジウエコミジョウタイ",1,"V806","Z962","","517",,8848360,"人工内耳植え込み状態",1,317,20150601,,"00",0,"",""
0,20102598,"人工内耳感染","ジンコウナイジカンセン",1,"R7LA","T857","","517",,8849368,"人工内耳感染",1,403,20180101,,"00",0,"",""
0,20107427,"人工尿道括約筋植え込み状態","ジンコウニョウドウカツヤクキンウエコミジョウタイ",1,"LL1A","Z960","","517",,8851425,"人工尿道括約筋植え込み状態",1,513,20240101,,"00",0,"",""
0,20107426,"人工尿道括約筋感染","ジンコウニョウドウカツヤクキンカンセン",1,"MNE9","T835","","517",,8851426,"人工尿道括約筋感染",1,513,20240101,,"00",0,"",""
0,20107424,"人工尿道括約筋の機械的合併症","ジンコウニョウドウカツヤクキンノキカイテキガッペイショウ",1,"AKGC","T831","","517",,8851427,"人工尿道括約筋の機械的合併症",1,513,20240101,,"00",0,"",""
0,20107425,"人工尿道括約筋の露出","ジンコウニョウドウカツヤクキンノロシュツ",1,"NHJN","T831","","517",,8851428,"人工尿道括約筋の露出",1,513,20240101,,"00",0,"",""
0,20066172,"人工妊娠中絶","ジンコウニンシンチュウゼツ",1,"E6RT","O049","","517",,6359004,"人工妊娠中絶",1,200,,,"00",0,"",""
0,20066173,"人工妊娠中絶の不成功","ジンコウニンシンチュウゼツノフセイコウ",1,"HLCV","O074","","517",,8835599,"人工妊娠中絶の不成功",1,513,20240101,,"00",1,"",""
0,20066175,"人工破膜後遷延分娩","ジンコウハマクゴセンエンブンベン",1,"CFQ8","O755","","517",,6694001,"人工破膜後遷延分娩",1,200,,,"00",0,"",""
0,20066176,"人工皮膚炎","ジンコウヒフエン",2,"HA14","L981","","517",,8835600,"人工皮膚炎",1,210,20020601,,"00",0,"",""
0,20090509,"人工弁感染","ジンコウベンカンセン",1,"E943","T826","","517",,8844256,"人工弁感染",1,261,20071001,,"00",0,"",""
0,20090510,"人工弁血栓","ジンコウベンケッセン",1,"C24R","T828","","517",,8844257,"人工弁血栓",1,261,20071001,,"00",0,"",""
0,20087550,"人工弁不全","ジンコウベンフゼン",1,"AFU6","T820","","517",,8842773,"人工弁不全",1,261,20071001,,"00",0,"",""
0,20066187,"人工膀胱","ジンコウボウコウ",1,"MTT8","Z936","","517",,8835601,"人工膀胱",1,280,20090601,,"00",0,"",""
0,20066177,"人工無水晶体眼","ジンコウムスイショウタイガン",1,"MH38","H270","","517",,3793012,"人工無水晶体眼",1,200,,,"00",0,"",""
0,20086614,"腎コレステロール塞栓症","ジンコレステロールソクセンショウ",1,"S5KQ","N280","","517",,8842221,"腎コレステロール塞栓症",1,221,20040101,,"00",0,"",""
0,20066238,"腎後性血尿","ジンゴセイケツニョウ",1,"R4BA","R31","","517",,5997021,"腎後性血尿",1,200,,,"00",0,"",""
0,20066239,"腎後性蛋白尿症","ジンゴセイタンパクニョウショウ",1,"TE45","N391","","517",,7910021,"腎後性蛋白尿症",1,200,,,"00",0,"",""
0,20066244,"腎細胞癌","ジンサイボウガン",1,"HJCQ","C64","","517",,1890010,"腎細胞癌",1,241,20051001,,"00",0,"",""
0,20066242,"腎砂状結石","ジンサジョウケッセキ",1,"NGB1","N200","","517",,5920004,"腎砂状結石",1,200,,,"00",0,"",""
0,20095536,"腎サルコイドーシス","ジンサルコイドーシス",1,"RQSQ","D868","","517",,8846166,"腎サルコイドーシス",1,292,20110101,,"00",0,"",""
5,20080380,"腎挫傷","ジンザショウ",1,"AJLM","S3700","","517",,8835602,"腎挫傷",1,517,20260101,,"00",0,"",""
0,20092361,"腎疾患","ジンシッカン",1,"VQFK","N289","","517",,8848361,"腎疾患",1,317,20150601,,"00",0,"",""
0,20066245,"腎脂肪腫","ジンシボウシュ",2,"SKHB","D177","","517",,8835603,"腎脂肪腫",1,280,20090601,,"00",0,"",""
3,20108173,"腎周囲血腫","ジンシュウイケッシュ",1,"MR80","N288","","517",,8851844,"腎周囲血腫",1,517,20260101,,"00",0,"",""
0,20092799,"腎周囲脂肪肉腫","ジンシュウイシボウニクシュ",1,"L3C2","C480","","517",,8844989,"腎周囲脂肪肉腫",1,273,20090101,,"00",0,"",""
0,20066251,"腎周囲出血","ジンシュウイシュッケツ",1,"U4MS","N288","","517",,8835604,"腎周囲出血",1,210,20020601,,"00",0,"",""
0,20066252,"腎周囲膿瘍","ジンシュウイノウヨウ",1,"JETK","N151","","517",,5902002,"腎周囲膿瘍",1,200,,,"00",0,"",""
0,20066247,"腎腫大","ジンシュダイ",1,"EK61","N288","","517",,5931001,"腎腫大",1,200,,,"00",0,"",""
0,20066253,"腎出血","ジンシュッケツ",1,"H0MR","N288","","517",,5938028,"腎出血",1,200,,,"00",0,"",""
0,20066248,"腎腫瘍","ジンシュヨウ",1,"LSM3","D410","","517",,2395028,"腎腫瘍",1,200,,,"00",0,"",""
0,20066250,"腎腫瘤","ジンシュリュウ",1,"GMFL","N288","","517",,5939009,"腎腫瘤",1,200,,,"00",0,"",""
0,20066255,"腎障害","ジンショウガイ",1,"RJ77","N289","","517",,5839017,"腎障害",1,307,20130101,,"00",0,"",""
0,20066254,"腎症候性出血熱","ジンショウコウセイシュッケツネツ",1,"SKUV","A985","","517",,788010,"腎症候性出血熱",1,200,,,"00",0,"",""
0,20066246,"腎実質性高血圧症","ジンジッシツセイコウケツアツショウ",1,"MUAN","I151","","517",,8835605,"腎実質性高血圧症",1,210,20020601,,"00",0,"",""
0,20066196,"尋常性乾癬","ジンジョウセイカンセン",1,"E8QH","L400","","517",,6961004,"尋常性乾癬",1,200,,,"00",0,"",""
0,20066197,"尋常性魚鱗癬","ジンジョウセイギョリンセン",1,"CC0S","Q800","","517",,7571002,"尋常性魚鱗癬",1,200,,,"00",0,"",""
0,20066195,"尋常性ざ瘡","ジンジョウセイザソウ",1,"D80N","L700","","517",,7061017,"尋常性ざ瘡",1,200,,,"00",0,"",""
0,20066198,"尋常性天疱瘡","ジンジョウセイテンポウソウ",1,"LBNN","L100","","517",,6944003,"尋常性天疱瘡",1,200,,,"00",0,"",""
0,20066199,"尋常性白斑","ジンジョウセイハクハン",1,"NKM6","L80","","517",,8835607,"尋常性白斑",1,210,20020601,,"00",0,"",""
0,20087392,"尋常性毛瘡","ジンジョウセイモウソウ",1,"NT7V","L738","","517",,8842598,"尋常性毛瘡",1,241,20051001,,"00",0,"",""
0,20082921,"尋常性疣贅","ジンジョウセイユウゼイ",1,"VNN3","B07","","517",,781015,"尋常性疣贅",1,263,20080301,,"00",0,"",""
0,20066200,"尋常性狼瘡","ジンジョウセイロウソウ",1,"G4EQ","A184","","517",,170011,"尋常性狼瘡",1,200,,,"00",0,"",""
0,20066274,"腎静脈血栓症","ジンジョウミャクケッセンショウ",1,"P0EF","I823","","517",,8835608,"腎静脈血栓症",1,210,20020601,,"00",0,"",""
0,20066275,"腎静脈塞栓症","ジンジョウミャクソクセンショウ",2,"N4CF","I823","","517",,8835609,"腎静脈塞栓症",1,210,20020601,,"00",0,"",""
0,20066276,"腎静脈損傷","ジンジョウミャクソンショウ",1,"VF1Q","S354","","517",,8835610,"腎静脈損傷",1,210,20020601,,"00",0,"",""
0,20066257,"腎髄質壊死","ジンズイシツエシ",1,"DK8J","N172","","517",,8835611,"腎髄質壊死",1,210,20020601,,"00",0,"",""
0,20066259,"腎性アミノ酸尿","ジンセイアミノサンニョウ",1,"JA8G","E729","","517",,8835612,"腎性アミノ酸尿",1,210,20020601,,"00",0,"",""
0,20066258,"腎性くる病","ジンセイクルビョウ",1,"ADVV","N250","","517",,8835613,"腎性くる病",1,210,20020601,,"00",0,"",""
0,20066260,"腎性血尿","ジンセイケツニョウ",1,"QTDH","R31","","517",,5997005,"腎性血尿",1,513,20240101,,"00",0,"",""
0,20083975,"腎性高血圧症","ジンセイコウケツアツショウ",1,"Q6CL","I151","","517",,8835614,"腎性高血圧症",1,210,20020601,,"00",0,"",""
0,20066263,"腎性骨異栄養症","ジンセイコツイエイヨウショウ",1,"DKJU","N250","","517",,5880002,"腎性骨異栄養症",1,312,20140301,,"00",0,"",""
0,20066262,"腎性骨ジストロフィー","ジンセイコツジストロフィー",3,"DKJU","N250","","517",,8835615,"腎性骨ジストロフィー",1,312,20140301,,"00",0,"",""
0,20099784,"腎性骨軟化症","ジンセイコツナンカショウ",1,"BD9Q","N250","","517",,8847972,"腎性骨軟化症",1,312,20140301,,"00",0,"",""
0,20100414,"腎性シスチン症","ジンセイシスチンショウ",1,"P5SH","E720","","517",,8848206,"腎性シスチン症",1,315,20150101,,"00",0,"",""
0,20066265,"腎性蛋白尿","ジンセイタンパクニョウ",1,"GNAC","N391","","517",,7910010,"腎性蛋白尿",1,200,,,"00",0,"",""
0,20094059,"腎性低尿酸血症","ジンセイテイニョウサンケッショウ",1,"F07G","E798","","517",,8845347,"腎性低尿酸血症",1,281,20091001,,"00",0,"",""
0,20066267,"腎性糖尿","ジンセイトウニョウ",1,"JUNK","E748","","517",,2714002,"腎性糖尿",1,200,,,"00",0,"",""
0,20066269,"腎性尿崩症","ジンセイニョウホウショウ",1,"TDG4","N251","","517",,5881001,"腎性尿崩症",1,200,,,"00",0,"",""
0,20066270,"腎性貧血","ジンセイヒンケツ",1,"T03M","N19","D638","517",,2858001,"腎性貧血",1,200,,,"00",0,"",""
0,20066271,"腎性浮腫","ジンセイフシュ",1,"VC82","R609","","517",,5819009,"腎性浮腫",1,200,,,"00",0,"",""
0,20066272,"腎性無尿","ジンセイムニョウ",1,"ASPF","N19","","517",,5860004,"腎性無尿",1,200,,,"00",0,"",""
0,20066273,"腎性網膜症","ジンセイモウマクショウ",1,"S2VN","N185","H328","517",,3621014,"腎性網膜症",1,401,20170601,,"00",0,"",""
0,20086026,"腎石灰化症","ジンセッカイカショウ",1,"H860","N288","","517",,8842120,"腎石灰化症",1,215,20030601,,"00",0,"",""
0,20066279,"腎腺腫","ジンセンシュ",1,"SVTE","D300","","517",,8835616,"腎腺腫",1,210,20020601,,"00",0,"",""
0,20066281,"腎前性蛋白尿症","ジンゼンセイタンパクニョウショウ",1,"ALP5","N391","","517",,7910015,"腎前性蛋白尿症",1,200,,,"00",0,"",""
0,20066282,"腎前性尿毒症","ジンゼンセイニョウドクショウ",1,"CD3M","R392","","517",,8835617,"腎前性尿毒症",1,210,20020601,,"00",0,"",""
0,20066297,"腎損傷","ジンソンショウ",1,"T8V6","S370","","517",,8660005,"腎損傷",1,200,,,"00",0,"",""
0,20088474,"腎損傷・骨盤腔に達する開放創合併あり","ジンソンショウ・コツバンクウニタッスルカイホウソウガッペイアリ",3,"A56U","S3701","","517",,8843370,"腎損傷・骨盤腔に達する開放創合併あり",1,252,20061001,,"00",0,"",""
0,20088475,"腎損傷・骨盤腔に達する開放創合併なし","ジンソンショウ・コツバンクウニタッスルカイホウソウガッペイナシ",3,"GUJH","S3700","","517",,8843371,"腎損傷・骨盤腔に達する開放創合併なし",1,252,20061001,,"00",0,"",""
0,20066283,"腎臓のう腫","ジンゾウノウシュ",1,"RD73","D300","","517",,8835618,"腎臓のう腫",1,210,20020601,,"00",0,"",""
0,20079175,"靱帯炎","ジンタイエン",2,"J9G2","M7799","","517",,7288059,"靱帯炎",1,212,20021201,,"00",0,"",""
0,20079176,"靱帯骨化症","ジンタイコツカショウ",1,"RSPV","M2429","","517",,7248015,"靱帯骨化症",1,212,20021201,,"00",0,"",""
0,20079179,"靱帯弛緩","ジンタイシカン",1,"MKQB","M2429","","517",,8835619,"靱帯弛緩",1,212,20021201,,"00",0,"",""
0,20079963,"靱帯障害","ジンタイショウガイ",1,"KBNU","M2429","","517",,8835620,"靱帯障害",1,212,20021201,,"00",0,"",""
0,20079174,"靱帯ストレイン","ジンタイストレイン",1,"EKFA","T143","","517",,8835621,"靱帯ストレイン",1,210,20020601,,"00",0,"",""
0,20079177,"靱帯損傷","ジンタイソンショウ",1,"QUDC","T143","","517",,9599013,"靱帯損傷",1,270,20080601,,"00",0,"",""
0,20079178,"靱帯断裂","ジンタイダンレツ",1,"VLCB","T146","","517",,8489022,"靱帯断裂",1,200,,,"00",0,"",""
0,20079180,"靱帯捻挫","ジンタイネンザ",1,"N9NM","T143","","517",,8835622,"靱帯捻挫",1,210,20020601,,"00",0,"",""
0,20079181,"靱帯裂傷","ジンタイレッショウ",1,"L080","T143","","517",,8835623,"靱帯裂傷",1,210,20020601,,"00",0,"",""
5,20080379,"腎打撲傷","ジンダボクショウ",1,"G4RT","S3700","","517",,8835624,"腎打撲傷",1,517,20260101,,"00",0,"",""
0,20083758,"腎摘出術後","ジンテキシュツジュツゴ",1,"EB64","Z905","","517",,8835625,"腎摘出術後",1,210,20020601,,"00",0,"",""
0,20066299,"腎透析合併症","ジントウセキガッペイショウ",1,"SB0J","T809","","517",,9999004,"腎透析合併症",1,200,,,"00",0,"",""
0,20107044,"腎透析状態","ジントウセキジョウタイ",1,"CGUP","Z992","","517",,8851286,"腎透析状態",1,512,20230601,,"00",0,"",""
0,20100747,"腎動静脈瘻","ジンドウジョウミャクロウ",1,"UDKD","I770","","517",,8848362,"腎動静脈瘻",1,317,20150601,,"00",0,"",""
0,20066300,"腎動脈アテローム硬化症","ジンドウミャクアテロームコウカショウ",2,"QUCF","I7010","","517",,8835626,"腎動脈アテローム硬化症",1,511,20230101,,"00",0,"",""
0,20066301,"腎動脈過形成","ジンドウミャクカケイセイ",2,"G1DD","I778","","517",,8835627,"腎動脈過形成",1,210,20020601,,"00",0,"",""
0,20084082,"腎動脈狭窄症","ジンドウミャクキョウサクショウ",1,"MMH6","I7010","","517",,8835628,"腎動脈狭窄症",1,511,20230101,,"00",0,"",""
0,20066303,"腎動脈血栓症","ジンドウミャクケッセンショウ",1,"KLM8","N280","","517",,8835629,"腎動脈血栓症",1,210,20020601,,"00",0,"",""
0,20066305,"腎動脈先天奇形","ジンドウミャクセンテンキケイ",2,"TGJ8","Q272","","517",,8835630,"腎動脈先天奇形",1,210,20020601,,"00",0,"",""
0,20083979,"腎動脈塞栓症","ジンドウミャクソクセンショウ",1,"TE2B","N280","","517",,8835631,"腎動脈塞栓症",1,210,20020601,,"00",0,"",""
0,20066306,"腎動脈損傷","ジンドウミャクソンショウ",1,"LAFR","S354","","517",,8835632,"腎動脈損傷",1,210,20020601,,"00",0,"",""
0,20084105,"腎動脈閉塞症","ジンドウミャクヘイソクショウ",1,"T22K","N280","","517",,8835633,"腎動脈閉塞症",1,210,20020601,,"00",0,"",""
0,20066308,"腎動脈瘤","ジンドウミャクリュウ",1,"EPCN","I722","","517",,8835634,"腎動脈瘤",1,210,20020601,,"00",0,"",""
0,20066310,"腎肉腫","ジンニクシュ",2,"N8M0","C64","","517",,8835635,"腎肉腫",1,241,20051001,,"00",0,"",""
0,20066311,"腎乳頭壊死","ジンニュウトウエシ",1,"N4C2","N172","","517",,8835636,"腎乳頭壊死",1,210,20020601,,"00",0,"",""
0,20066312,"腎尿管結石","ジンニョウカンケッセキ",1,"TTN0","N202","","517",,8835637,"腎尿管結石",1,210,20020601,,"00",0,"",""
0,20066201,"腎のう胞","ジンノウホウ",1,"CCLN","N281","","517",,8835638,"腎のう胞",1,210,20020601,,"00",0,"",""
0,20066315,"腎膿瘍","ジンノウヨウ",1,"BRG5","N151","","517",,5902005,"腎膿瘍",1,200,,,"00",0,"",""
0,20066316,"腎破裂","ジンハレツ",1,"QGF4","S370","","517",,8660007,"腎破裂",1,200,,,"00",0,"",""
0,20088476,"腎破裂・骨盤腔に達する開放創合併あり","ジンハレツ・コツバンクウニタッスルカイホウソウガッペイアリ",3,"VC96","S3701","","517",,8843372,"腎破裂・骨盤腔に達する開放創合併あり",1,252,20061001,,"00",0,"",""
0,20088477,"腎破裂・骨盤腔に達する開放創合併なし","ジンハレツ・コツバンクウニタッスルカイホウソウガッペイナシ",3,"RP2V","S3700","","517",,8843373,"腎破裂・骨盤腔に達する開放創合併なし",1,252,20061001,,"00",0,"",""
0,20066318,"腎梅毒","ジンバイドク",2,"DDJV","A527","N290","517",,8835639,"腎梅毒",1,210,20020601,,"00",0,"",""
0,20066317,"腎杯憩室","ジンパイケイシツ",1,"A4QP","N288","","517",,5938015,"腎杯憩室",1,282,20100101,,"00",0,"",""
0,20066192,"塵肺結核","ジンパイケッカク",2,"P47B","J65","","517",,8835640,"塵肺結核",1,210,20020601,,"00",0,"",""
0,20066193,"塵肺症","ジンパイショウ",1,"D2CP","J64","","517",,8835641,"塵肺症",1,210,20020601,,"00",0,"",""
3,20108171,"腎被膜下血腫","ジンヒマクカケッシュ",1,"GP9U","N288","","517",,8851845,"腎被膜下血腫",1,517,20260101,,"00",0,"",""
0,20084002,"腎不全","ジンフゼン",1,"PP8R","N19","","517",,8835642,"腎不全",1,260,20070601,,"00",0,"",""
0,20084260,"じんま疹","ジンマシン",1,"LP64","L509","","517",,8841304,"じんま疹",1,210,20020601,,"00",0,"",""
0,20066322,"腎無形成","ジンムケイセイ",1,"HG4B","Q602","","517",,7530007,"腎無形成",1,200,,,"00",0,"",""
0,20100573,"腎明細胞肉腫","ジンメイサイボウニクシュ",1,"N1MU","C64","","517",,8848274,"腎明細胞肉腫",1,316,20150301,,"00",0,"",""
0,20100575,"腎ラブドイド腫瘍","ジンラブドイドシュヨウ",1,"NFET","C64","","517",,8848275,"腎ラブドイド腫瘍",1,316,20150301,,"00",0,"",""
0,20066323,"腎良性腫瘍","ジンリョウセイシュヨウ",1,"DGS0","D300","","517",,8835644,"腎良性腫瘍",1,210,20020601,,"00",0,"",""
0,20066324,"腎瘻","ジンロウ",1,"Q293","N288","","517",,8835645,"腎瘻",1,210,20020601,,"00",0,"",""
0,20093623,"腎瘻開口部に対する手当て","ジンロウカイコウブニタイスルテアテ",1,"SL8M","Z436","","517",,8845348,"腎瘻開口部に対する手当て",1,281,20091001,,"00",0,"",""
0,20102552,"腎瘻造設状態","ジンロウゾウセツジョウタイ",1,"UPPA","Z936","","517",,8849139,"腎瘻造設状態",1,401,20170601,,"00",0,"",""
0,20052094,"スイート症候群","スイートショウコウグン",1,"FKQS","L982","","517",,4464006,"スイート症候群",1,241,20051001,,"00",0,"",""
0,20084237,"スイート病","スイートビョウ",1,"P5SQ","L982","","517",,8842599,"スイート病",1,241,20051001,,"00",0,"",""
0,20078942,"膵萎縮","スイイシュク",1,"P7HR","K868","","517",,8835646,"膵萎縮",1,210,20020601,,"00",0,"",""
0,20078940,"膵移植拒絶反応","スイイショクキョゼツハンノウ",1,"P1PT","T868","","517",,8835647,"膵移植拒絶反応",1,210,20020601,,"00",0,"",""
0,20092545,"膵移植後","スイイショクゴ",1,"GNAB","Z948","","517",,8844887,"膵移植後",1,272,20081001,,"00",0,"",""
0,20094271,"膵移植ドナー","スイイショクドナー",1,"V6HF","Z528","","517",,8845567,"膵移植ドナー",1,282,20100101,,"00",0,"",""
0,20078941,"膵移植不全","スイイショクフゼン",1,"H36Q","T868","","517",,8835648,"膵移植不全",1,210,20020601,,"00",0,"",""
0,20078935,"膵うっ血","スイウッケツ",2,"RGDM","K868","","517",,8835649,"膵うっ血",1,210,20020601,,"00",0,"",""
0,20078943,"膵液瘻","スイエキロウ",1,"JRM2","K868","","517",,8835651,"膵液瘻",1,210,20020601,,"00",0,"",""
0,20078945,"膵壊死","スイエシ",1,"F9CB","K868","","517",,8835652,"膵壊死",1,210,20020601,,"00",0,"",""
0,20078944,"膵炎","スイエン",2,"G16Q","K859","","517",,5770014,"膵炎",1,200,,,"00",0,"",""
0,20093594,"膵管拡張","スイカンカクチョウ",1,"U0SC","K868","","517",,8845349,"膵管拡張",1,281,20091001,,"00",0,"",""
0,20078949,"膵管癌","スイカンガン",1,"UFR4","C253","","517",,8835653,"膵管癌",1,210,20020601,,"00",0,"",""
0,20093596,"膵管狭窄","スイカンキョウサク",1,"LCHK","K868","","517",,8845350,"膵管狭窄",1,281,20091001,,"00",0,"",""
0,20078950,"膵管胆管合流異常","スイカンタンカンゴウリュウイジョウ",1,"BR4K","Q445","","517",,8835654,"膵管胆管合流異常",1,210,20020601,,"00",0,"",""
0,20107703,"膵管内管状乳頭腫瘍","スイカンナイカンジョウニュウトウシュヨウ",1,"L66K","D377","","517",,8851642,"膵管内管状乳頭腫瘍",1,515,20250101,,"00",0,"",""
0,20107704,"膵管内管状乳頭腺癌","スイカンナイカンジョウニュウトウセンガン",1,"J9CL","C253","","517",,8851643,"膵管内管状乳頭腺癌",1,515,20250101,,"00",0,"",""
0,20090514,"膵管内乳頭粘液性腫瘍","スイカンナイニュウトウネンエキセイシュヨウ",1,"AC9B","D377","","517",,8844261,"膵管内乳頭粘液性腫瘍",1,261,20071001,,"00",0,"",""
0,20090515,"膵管内乳頭粘液性腺癌","スイカンナイニュウトウネンエキセイセンガン",1,"GSCM","C253","","517",,8844262,"膵管内乳頭粘液性腺癌",1,261,20071001,,"00",0,"",""
0,20090516,"膵管内乳頭粘液性腺腫","スイカンナイニュウトウネンエキセイセンシュ",1,"L8J0","D136","","517",,8844263,"膵管内乳頭粘液性腺腫",1,261,20071001,,"00",0,"",""
0,20086728,"膵管癒合不全","スイカンユゴウフゼン",1,"NAHU","Q453","","517",,8842277,"膵管癒合不全",1,230,20040601,,"00",0,"",""
0,20078946,"膵外傷","スイガイショウ",3,"R98U","S362","","517",,8638013,"膵外傷",1,200,,,"00",0,"",""
0,20093588,"膵外分泌機能不全","スイガイブンピキノウフゼン",1,"RB3A","K868","","517",,8845351,"膵外分泌機能不全",1,281,20091001,,"00",0,"",""
0,20078947,"膵外分泌腫瘍","スイガイブンピシュヨウ",1,"HQFK","D377","","517",,8835655,"膵外分泌腫瘍",1,210,20020601,,"00",0,"",""
0,20088712,"膵芽腫","スイガシュ",1,"JFGA","C259","","517",,8843374,"膵芽腫",1,252,20061001,,"00",0,"",""
0,20078952,"膵癌","スイガン",1,"J4UN","C259","","517",,1579002,"膵癌",1,200,,,"00",0,"",""
0,20078953,"膵機能異常","スイキノウイジョウ",2,"S4M1","K869","","517",,5779005,"膵機能異常",1,200,,,"00",0,"",""
0,20084098,"膵機能不全","スイキノウフゼン",1,"RGEL","K868","","517",,8835657,"膵機能不全",1,210,20020601,,"00",0,"",""
0,20066353,"水胸","スイキョウ",2,"DUF4","J948","","517",,5118006,"水胸",1,200,,,"00",0,"",""
0,20066354,"水銀中毒","スイギンチュウドク",1,"KLBP","T561","","517",,8835658,"水銀中毒",1,210,20020601,,"00",0,"",""
0,20066355,"水銀中毒性振戦","スイギンチュウドクセイシンセン",1,"PM9A","T561","","517",,9850010,"水銀中毒性振戦",1,200,,,"00",0,"",""
0,20078957,"膵頚部癌","スイケイブガン",2,"R3KT","C257","","517",,8835659,"膵頚部癌",1,210,20020601,,"00",0,"",""
0,20096573,"膵血管腫","スイケッカンシュ",1,"Q716","D180","","517",,8846724,"膵血管腫",1,301,20111001,,"00",0,"",""
0,20078959,"膵硬変","スイコウヘン",2,"Q5U1","K868","","517",,8835660,"膵硬変",1,210,20020601,,"00",0,"",""
0,20086615,"膵コレステロール塞栓症","スイコレステロールソクセンショウ",1,"DV61","K868","","517",,8842222,"膵コレステロール塞栓症",1,221,20040101,,"00",0,"",""
0,20066356,"水酸化カリウム中毒","スイサンカカリウムチュウドク",1,"AVFT","T543","","517",,8835661,"水酸化カリウム中毒",1,210,20020601,,"00",0,"",""
0,20066357,"水酸化ナトリウム中毒","スイサンカナトリウムチュウドク",1,"LE4L","T543","","517",,8835662,"水酸化ナトリウム中毒",1,210,20020601,,"00",0,"",""
0,20078960,"膵疾患","スイシッカン",2,"HGPC","K869","","517",,8835663,"膵疾患",1,210,20020601,,"00",0,"",""
0,20092800,"膵脂肪腫","スイシボウシュ",1,"LJA5","D175","","517",,8844990,"膵脂肪腫",1,273,20090101,,"00",0,"",""
0,20092801,"膵脂肪肉腫","スイシボウニクシュ",1,"HTMS","C259","","517",,8844991,"膵脂肪肉腫",1,273,20090101,,"00",0,"",""
0,20066359,"水腫性壊疽","スイシュセイエソ",1,"L6F1","R02","","517",,8835664,"水腫性壊疽",1,210,20020601,,"00",0,"",""
0,20093598,"膵腫大","スイシュダイ",1,"PG5S","R933","","517",,8845352,"膵腫大",1,281,20091001,,"00",0,"",""
0,20078961,"膵腫瘍","スイシュヨウ",1,"VGH5","D377","","517",,2390119,"膵腫瘍",1,200,,,"00",0,"",""
0,20078962,"膵腫瘤","スイシュリュウ",2,"S3QN","K868","","517",,5772004,"膵腫瘤",1,200,,,"00",0,"",""
0,20090517,"膵漿液性のう胞腫瘍","スイショウエキセイノウホウシュヨウ",1,"PD4U","D377","","517",,8844264,"膵漿液性のう胞腫瘍",1,261,20071001,,"00",0,"",""
0,20090518,"膵漿液性のう胞腺癌","スイショウエキセイノウホウセンガン",1,"MC2N","C259","","517",,8844265,"膵漿液性のう胞腺癌",1,261,20071001,,"00",0,"",""
0,20090519,"膵漿液性のう胞腺腫","スイショウエキセイノウホウセンシュ",1,"N3QA","D136","","517",,8844266,"膵漿液性のう胞腺腫",1,261,20071001,,"00",0,"",""
0,20066364,"水晶体亜脱臼","スイショウタイアダッキュウ",1,"SD61","H271","","517",,8835665,"水晶体亜脱臼",1,210,20020601,,"00",0,"",""
