field_name,source_table_name,source_field_name,source_code,source_code_description,source_vocabulary_id,source_domain_id,reccount,stcm,std_mapped,rn,source_concept_id,source_concept_name,source_concept_vocabulary_id,source_concept_domain_id,source_concept_class_id,target_concept_id,target_concept_name,target_concept_vocabulary_id,target_concept_domain_id,target_concept_class_id,target_standard_concept,target_valid_start_date,target_valid_end_date,target_invalid_reason
condition_source_value,PatientDisease,dis_management_cd,20054202,20054202|K318|胃腫瘤の疑い,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45557649,Other specified diseases of stomach and duodenum,ICD10,Condition,ICD10 code,4000609,Disorder of upper gastrointestinal tract,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054219,20054219|C169|胃進行癌,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45571490,"Malignant neoplasm: Stomach, unspecified",ICD10,Condition,ICD10 code,196044,Primary malignant neoplasm of stomach,SNOMED,Condition,Disorder,S,2002-07-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054239,20054239|K317|胃前庭部ポリープ,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45601165,Polyp of stomach and duodenum,ICD10,Condition,ICD10 code,4303233,Gastric polyp,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054287,20054287|C169|胃肉腫,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45571490,"Malignant neoplasm: Stomach, unspecified",ICD10,Condition,ICD10 code,196044,Primary malignant neoplasm of stomach,SNOMED,Condition,Disorder,S,2002-07-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054294,20054294|K319|胃粘膜下腫瘤,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45572204,"Disease of stomach and duodenum, unspecified",ICD10,Condition,ICD10 code,45772120,Gastroduodenal disorder,SNOMED,Condition,Disorder,S,2015-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054307,20054307|K291|胃蜂窩織炎の疑い,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45552922,Other acute gastritis,ICD10,Condition,ICD10 code,199866,Acute gastritis,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054336,20054336|N952|萎縮性腟炎,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45582430,Postmenopausal atrophic vaginitis,ICD10,Condition,ICD10 code,201078,Atrophic vaginitis,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054413,20054413|E896|医原性副腎皮質機能低下症,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45566766,Postprocedural adrenocortical(-medullary) hypofunction,ICD10,Condition,ICD10 code,36715576,Adrenocortical hypofunction following procedure,SNOMED,Condition,Disorder,S,2017-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054419,20054419|R579|一過性ショック,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45587521,"Shock, unspecified",ICD10,Condition,ICD10 code,201965,Shock,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054473,20054473|R568|一過性痙攣発作,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45602033,Other and unspecified convulsions,ICD10,Condition,ICD10 code,377091,Seizure,SNOMED,Condition,Clinical Finding,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054482,20054482|R579|一次性ショック,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45587521,"Shock, unspecified",ICD10,Condition,ICD10 code,201965,Shock,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054532,20054532|N394|溢流性尿失禁,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45577525,Other specified urinary incontinence,ICD10,Condition,ICD10 code,197672,Urinary incontinence,SNOMED,Condition,Clinical Finding,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054533,20054533|J390|咽後膿瘍,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45562451,Retropharyngeal and parapharyngeal abscess,ICD10,Condition,ICD10 code,257008,Parapharyngeal abscess,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054536,20054536|R041|咽喉出血,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45602000,Haemorrhage from throat,ICD10,Condition,ICD10 code,4208719,Pharyngeal hemorrhage,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054538,20054538|R070|咽喉痛,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45592406,Pain in throat,ICD10,Condition,ICD10 code,259153,Pain in throat,SNOMED,Condition,Clinical Finding,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054550,20054550|J392|咽頭のう胞,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45596281,Other diseases of pharynx,ICD10,Condition,ICD10 code,31057,Disorder of pharynx,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054573,20054573|J068|咽頭気管炎,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45533542,Other acute upper respiratory infections of multiple sites,ICD10,Condition,ICD10 code,257011,Acute upper respiratory infection,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054592,20054592|J392|上咽頭腫瘤,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45596281,Other diseases of pharynx,ICD10,Condition,ICD10 code,31057,Disorder of pharynx,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054611,20054611|J392|咽頭潰瘍,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45596281,Other diseases of pharynx,ICD10,Condition,ICD10 code,31057,Disorder of pharynx,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054642,20054642|N908|陰核肥大,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45582428,Other specified noninflammatory disorders of vulva and perineum,ICD10,Condition,ICD10 code,195603,Vulval and/or perineal noninflammatory disorders,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054652,20054652|N482|陰茎炎,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45601735,Other inflammatory disorders of penis,ICD10,Condition,ICD10 code,193262,Inflammatory disorder of penis,SNOMED,Condition,Disorder,S,2002-07-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054670,20054670|N488|陰茎腫瘤,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45601737,Other specified disorders of penis,ICD10,Condition,ICD10 code,196158,Disorder of penis,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054691,20054691|N488|陰茎浮腫,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45601737,Other specified disorders of penis,ICD10,Condition,ICD10 code,196158,Disorder of penis,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054694,20054694|N488|陰茎部疼痛,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45601737,Other specified disorders of penis,ICD10,Condition,ICD10 code,196158,Disorder of penis,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054761,20054761|B369|陰部真菌症,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45576266,"Superficial mycosis, unspecified",ICD10,Condition,ICD10 code,4077081,Superficial mycosis,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054829,20054829|R470|運動性失語症,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45592421,Dysphasia and aphasia,ICD10,Condition,ICD10 code,4024716,"Aphasia, agnosia, dyslexia AND/OR apraxia",SNOMED,Condition,Clinical Finding,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054864,20054864|D320|円蓋部髄膜腫,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45571610,Benign neoplasm: Cerebral meninges,ICD10,Condition,ICD10 code,376063,Benign neoplasm of cerebral meninges,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054866,20054866|L639|円形脱毛症,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45596382,"Alopecia areata, unspecified",ICD10,Condition,ICD10 code,141933,Alopecia areata,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054923,20054923|K863|炎症性膵のう胞,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45605959,Pseudocyst of pancreas,ICD10,Condition,ICD10 code,4008556,Pseudocyst of pancreas,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054962,20054962|K440|横隔膜ヘルニア嵌頓,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45562487,"Diaphragmatic hernia with obstruction, without gangrene",ICD10,Condition,ICD10 code,194403,Obstructed diaphragmatic hernia,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054969,20054969|J986|横隔膜腫瘤,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45533564,Disorders of diaphragm,ICD10,Condition,ICD10 code,196724,Disorder of diaphragm,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054972,20054972|S278|横隔膜損傷,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45602305,Injury of other specified intrathoracic organs,ICD10,Condition,ICD10 code,37116489,Injury of intrathoracic organ,SNOMED,Condition,Disorder,S,2017-07-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20054977,20054977|R066|横隔膜痙攣症,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45582692,Hiccough,ICD10,Condition,ICD10 code,194475,Hiccoughs,SNOMED,Condition,Clinical Finding,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055001,20055001|A410|黄色ぶどう球菌敗血症,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45532832,Sepsis due to Staphylococcus aureus,ICD10,Condition,ICD10 code,40489907,Sepsis caused by Staphylococcus aureus,SNOMED,Condition,Disorder,S,2011-07-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055008,20055008|D763|黄色肉芽腫,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45576418,Other histiocytosis syndromes,ICD10,Condition,ICD10 code,4130197,Histiocytic syndrome,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055029,20055029|H353|黄斑障害の疑い,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45543033,Degeneration of macula and posterior pole,ICD10,Condition,ICD10 code,42537727,Degeneration of posterior pole of eye,SNOMED,Condition,Disorder,S,2018-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055059,20055059|D591|温式自己免疫性溶血性貧血の疑い,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45566703,Other autoimmune haemolytic anaemias,ICD10,Condition,ICD10 code,441269,Autoimmune hemolytic anemia,SNOMED,Condition,Disorder,S,2005-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055083,20055083|J029|下咽頭炎の疑い,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45538472,"Acute pharyngitis, unspecified",ICD10,Condition,ICD10 code,25297,Acute pharyngitis,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055112,20055112|K102|右側下顎骨壊死,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45533575,Inflammatory conditions of jaws,ICD10,Condition,ICD10 code,37018293,Inflammatory disorder of jaw region,SNOMED,Condition,Disorder,S,2016-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055121,20055121|D165|下顎骨線維腫,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45566666,Benign neoplasm: Lower jaw bone,ICD10,Condition,ICD10 code,373166,Benign neoplasm of mandible,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055133,20055133|S0260|右側下顎頭骨折,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45755763,"Fracture of mandible, closed",ICD10,Condition,ICD10 code,4138294,Fracture of mandible,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055143,20055143|R221|下顎部腫瘤,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45592412,"Localized swelling, mass and lump, neck",ICD10,Condition,ICD10 code,4200520,Neck swelling,SNOMED,Condition,Clinical Finding,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055148,20055148|R220|下顎部皮下腫瘤,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45548955,"Localized swelling, mass and lump, head",ICD10,Condition,ICD10 code,36712689,Localized swelling of head,SNOMED,Condition,Clinical Finding,S,2017-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055165,20055165|K566|下行結腸狭窄,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45562499,Other and unspecified intestinal obstruction,ICD10,Condition,ICD10 code,193518,Intestinal obstruction,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055211,20055211|T130|下肢挫傷,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45608753,"Superficial injury of lower limb, level unspecified",ICD10,Condition,ICD10 code,4166909,Superficial injury of lower limb,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055227,20055227|T139|両下肢損傷,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45555705,"Unspecified injury of lower limb, level unspecified",ICD10,Condition,ICD10 code,4130852,Injury of lower limb,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055231,20055231|R298|下肢脱力感,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45587505,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems,ICD10,Condition,ICD10 code,441840,Clinical finding,SNOMED,Condition,Clinical Finding,S,2004-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055243,20055243|T240|左下肢熱傷,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45546221,"Burn of unspecified degree of hip and lower limb, except ankle and foot",ICD10,Condition,ICD10 code,197751,Burn of lower limb,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055245,20055245|C447|下肢皮膚癌,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45566589,"Malignant neoplasm: Skin of lower limb, including hip",ICD10,Condition,ICD10 code,4312685,Primary malignant neoplasm of skin of lower limb,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055258,20055258|R252|下肢痙攣,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45592414,Cramp and spasm,ICD10,Condition,ICD10 code,140821,Spasm,SNOMED,Condition,Clinical Finding,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055319,20055319|R02|左下腿壊死,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45534421,"Gangrene, not elsewhere classified",ICD10,Condition,ICD10 Hierarchy,439928,Gangrenous disorder,SNOMED,Condition,Disorder,S,2002-07-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055331,20055331|M8696|下腿骨骨髄炎,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,42619020,"Osteomyelitis, unspecified, lower leg",ICD10,Condition,ICD10 code,140191,Osteomyelitis of lower leg,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055341,20055341|S808|下腿擦過傷,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45564799,Other superficial injuries of lower leg,ICD10,Condition,ICD10 code,4106355,Superficial injury of lower leg,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055346,20055346|R224|左下腿腫瘤,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45597173,"Localized swelling, mass and lump, lower limb",ICD10,Condition,ICD10 code,42709742,Swelling of lower limb,SNOMED,Condition,Clinical Finding,S,2012-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055368,20055368|L024|左下腿膿瘍,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45552967,"Cutaneous abscess, furuncle and carbuncle of limb",ICD10,Condition,ICD10 code,200174,Disorder of skin and/or subcutaneous tissue,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055392,20055392|I871|下大静脈症候群,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45567251,Compression of vein,ICD10,Condition,ICD10 code,317003,Compression of vein,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055398,20055398|R91|下肺野陰影の疑い,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45548995,Abnormal findings on diagnostic imaging of lung,ICD10,Condition,ICD10 Hierarchy,437677,Abnormal findings on diagnostic imaging of lung,SNOMED,Condition,Clinical Finding,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055403,20055403|R600|下半身浮腫,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45597193,Localized oedema,ICD10,Condition,ICD10 code,4171917,Localized edema,SNOMED,Condition,Clinical Finding,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055424,20055424|L022|下腹部膿瘍,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45586751,"Cutaneous abscess, furuncle and carbuncle of trunk",ICD10,Condition,ICD10 code,4271016,Disorder of skin of trunk,SNOMED,Condition,Disorder,S,2003-07-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055427,20055427|K439|下腹壁ヘルニア,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45533594,Other and unspecified ventral hernia without obstruction or gangrene,ICD10,Condition,ICD10 code,4188155,Hernia of anterior abdominal wall,SNOMED,Condition,Disorder,S,2005-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055466,20055466|L732|化膿性汗腺炎,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45557711,Hidradenitis suppurativa,ICD10,Condition,ICD10 code,4241223,Hidradenitis suppurativa,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055473,20055473|M6009|化膿性筋炎の疑い,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,42617925,"Infective myositis, site unspecified",ICD10,Condition,ICD10 code,76508,Infective myositis,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055480,20055480|M8699|化膿性骨髄炎,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,42619023,"Osteomyelitis, unspecified, site unspecified",ICD10,Condition,ICD10 code,141663,Osteomyelitis,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055484,20055484|K051|化膿性歯肉炎,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45605912,Chronic gingivitis,ICD10,Condition,ICD10 code,133794,Chronic gingivitis,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055500,20055500|M4639|化膿性椎間板炎,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,42617585,"Infection of intervertebral disc (pyogenic), site unspecified",ICD10,Condition,ICD10 code,4067312,Infection of intervertebral disc - pyogenic,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055511,20055511|K650|化膿性腹膜炎,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45581910,Acute peritonitis,ICD10,Condition,ICD10 code,4195847,Acute peritonitis,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055523,20055523|H001|両化膿性霰粒腫,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45542919,Chalazion,ICD10,Condition,ICD10 code,381581,Chalazion,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055548,20055548|C321|左仮声帯癌,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45561793,Malignant neoplasm: Supraglottis,ICD10,Condition,ICD10 code,261514,Primary malignant neoplasm of supraglottis,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055549,20055549|F328|仮面うつ病,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45571759,Other depressive episodes,ICD10,Condition,ICD10 code,440383,Depressive disorder,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055600,20055600|E850|家族性地中海熱,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45547664,Non-neuropathic heredofamilial amyloidosis,ICD10,Condition,ICD10 code,4030362,Familial non-neuropathic amyloidosis,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055642,20055642|R064|過換気症,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45573005,Hyperventilation,ICD10,Condition,ICD10 code,316814,Hyperventilation,SNOMED,Condition,Clinical Finding,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055643,20055643|F453|過換気症候群,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45576549,Somatoform autonomic dysfunction,ICD10,Condition,ICD10 code,4333680,Somatoform autonomic dysfunction,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055742,20055742|L309|会陰部肛囲湿疹,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45572271,"Dermatitis, unspecified",ICD10,Condition,ICD10 code,45766714,Inflammatory dermatosis,SNOMED,Condition,Disorder,S,2015-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055772,20055772|I670|解離性脳動脈瘤,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45605812,"Dissection of cerebral arteries, nonruptured",ICD10,Condition,ICD10 code,37016924,Dissection of cerebral artery,SNOMED,Condition,Disorder,S,2016-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055794,20055794|K566|回腸狭窄,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45562499,Other and unspecified intestinal obstruction,ICD10,Condition,ICD10 code,193518,Intestinal obstruction,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055810,20055810|K573|回盲部憩室炎,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45567316,Diverticular disease of large intestine without perforation or abscess,ICD10,Condition,ICD10 code,4164898,Diverticulosis of large intestine without diverticulitis,SNOMED,Condition,Clinical Finding,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055814,20055814|K353|回盲部周囲膿瘍,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45557650,Acute appendicitis with localized peritonitis,ICD10,Condition,ICD10 code,44784251,Acute appendicitis with localized peritonitis,SNOMED,Condition,Disorder,S,2014-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20055839,20055839|R02|頚部壊疽,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45534421,"Gangrene, not elsewhere classified",ICD10,Condition,ICD10 Hierarchy,439928,Gangrenous disorder,SNOMED,Condition,Disorder,S,2002-07-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20056032,20056032|M352|外陰ベーチェット病,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45548404,Behçet disease,ICD10,Condition,ICD10 code,436642,Behcet's syndrome,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20056049,20056049|D397|外陰腫瘍の疑い,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45532982,Neoplasm of uncertain or unknown behaviour: Other female genital organs,ICD10,Condition,ICD10 code,193437,Neoplasm of uncertain behavior of female genital organ,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20056050,20056050|N909|外陰腫瘤,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45534147,"Noninflammatory disorder of vulva and perineum, unspecified",ICD10,Condition,ICD10 code,195603,Vulval and/or perineal noninflammatory disorders,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20056088,20056088|B029|外陰部帯状疱疹,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45581143,Zoster without complication,ICD10,Condition,ICD10 code,443943,Herpes zoster,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20056112,20056112|S152|外頚静脈損傷,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45602206,Injury of external jugular vein,ICD10,Condition,ICD10 code,438903,Injury of external jugular vein,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20056114,20056114|D169|右下腿外骨腫,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45552334,"Benign neoplasm: Bone and articular cartilage, unspecified",ICD10,Condition,ICD10 code,74606,Benign neoplasm of bone,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20056158,20056158|H604|外耳道真珠腫,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45586521,Cholesteatoma of external ear,ICD10,Condition,ICD10 code,378434,Cholesteatoma of external ear,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20056202,20056202|T905|外傷性てんかん,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45537098,Sequelae of intracranial injury,ICD10,Condition,ICD10 code,43530691,Sequela of intracranial injury,SNOMED,Condition,Disorder,S,2013-07-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20056362,20056362|T140|腹外傷性皮下血腫,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45541246,Superficial injury of unspecified body region,ICD10,Condition,ICD10 code,4053584,Superficial injury,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
condition_source_value,PatientDisease,dis_management_cd,20056446,20056446|M201|両外反母趾,MEDIS_DIAGKNR_S,Condition,1,Y,Y,1,45606152,Hallux valgus (acquired),ICD10,Condition,ICD10 code,75911,Acquired hallux valgus,SNOMED,Condition,Disorder,S,2002-01-31,2099-12-31,
