source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
20071226,45595616,MEDIS_DIAGKNR_S,B37.2|爪周囲カンジダ症,433968,SNOMED,1990-05-01,2099-12-31,
20071226,45595616,MEDIS_DIAGKNR_S,B37.2|爪周囲カンジダ症,4028387,SNOMED,1990-05-01,2099-12-31,
20071228,45557691,MEDIS_DIAGKNR_S,L03.0|爪床炎,76492,SNOMED,1990-05-01,2099-12-31,
20071230,45578758,MEDIS_DIAGKNR_S,S61.1|爪脱臼,4054063,SNOMED,1990-05-01,2099-12-31,
20071230,45578758,MEDIS_DIAGKNR_S,S61.1|爪脱臼,4167909,SNOMED,1990-05-01,2099-12-31,
20071231,45596380,MEDIS_DIAGKNR_S,L60.1|爪剥離症,4328079,SNOMED,1990-05-01,2099-12-31,
20071233,45578758,MEDIS_DIAGKNR_S,S61.1|爪半脱臼,4054063,SNOMED,1990-05-01,2099-12-31,
20071233,45578758,MEDIS_DIAGKNR_S,S61.1|爪半脱臼,4167909,SNOMED,1990-05-01,2099-12-31,
20071234,45581953,MEDIS_DIAGKNR_S,L60.8|爪肥大,132706,SNOMED,1990-05-01,2099-12-31,
20071235,45581953,MEDIS_DIAGKNR_S,L60.8|爪変色,132706,SNOMED,1990-05-01,2099-12-31,
20071241,45537945,MEDIS_DIAGKNR_S,E03.9|低Ｔ３症候群,140673,SNOMED,1990-05-01,2099-12-31,
20071243,45576452,MEDIS_DIAGKNR_S,E27.4|低アルドステロン症,435508,SNOMED,1990-05-01,2099-12-31,
20071245,45533051,MEDIS_DIAGKNR_S,E88.0|低アルブミン血症,45770886,SNOMED,1990-05-01,2099-12-31,
20071247,45537991,MEDIS_DIAGKNR_S,E87.6|低カリウム血症,437833,SNOMED,1990-05-01,2099-12-31,
20071249,45537991,MEDIS_DIAGKNR_S,E87.6|低カリウム血症性症候群,437833,SNOMED,1990-05-01,2099-12-31,
20071252,45533050,MEDIS_DIAGKNR_S,E87.3|低カリウム性アルカローシス,438730,SNOMED,1990-05-01,2099-12-31,
20071254,45566901,MEDIS_DIAGKNR_S,G72.3|低カリウム性家族性周期性麻痺,4061074,SNOMED,1990-05-01,2099-12-31,
20071256,45566763,MEDIS_DIAGKNR_S,E83.5|低カルシウム血症,437828,SNOMED,1990-05-01,2099-12-31,
20071257,45566763,MEDIS_DIAGKNR_S,E83.5|低カルシウム性白内障,437828,SNOMED,1990-05-01,2099-12-31,
20071257,45552647,MEDIS_DIAGKNR_S,H28.1|低カルシウム性白内障,4334868,SNOMED,1990-05-01,2099-12-31,
20071258,45533001,MEDIS_DIAGKNR_S,D80.1|低ガンマグロブリン血症,440072,SNOMED,1990-05-01,2099-12-31,
20071259,45542782,MEDIS_DIAGKNR_S,E87.8|低クロール血症,441830,SNOMED,1990-05-01,2099-12-31,
20071260,45533050,MEDIS_DIAGKNR_S,E87.3|低クロール性アルカローシス,438730,SNOMED,1990-05-01,2099-12-31,
20071261,45606822,MEDIS_DIAGKNR_S,R77.1|低グロブリン血症,45770886,SNOMED,1990-05-01,2099-12-31,
20071262,45561963,MEDIS_DIAGKNR_S,E23.0|低ゴナドトロピン性性腺機能低下症,4254542,SNOMED,1990-05-01,2099-12-31,
20071263,45600611,MEDIS_DIAGKNR_S,D67|低トロンビン血症,436678,SNOMED,1990-05-01,2099-12-31,
20071264,45542779,MEDIS_DIAGKNR_S,E87.1|低ナトリウム血症,435515,SNOMED,1990-05-01,2099-12-31,
20071265,45532994,MEDIS_DIAGKNR_S,D68.8|低フィブリノゲン血症,432585,SNOMED,1990-05-01,2099-12-31,
20071267,45537925,MEDIS_DIAGKNR_S,D68.2|低プロコンバーチン血症,432296,SNOMED,1990-05-01,2099-12-31,
20071272,45595835,MEDIS_DIAGKNR_S,E83.4|低マグネシウム血症,438725,SNOMED,1990-05-01,2099-12-31,
20071276,45602039,MEDIS_DIAGKNR_S,R77.8|低レニン血症,45770886,SNOMED,1990-05-01,2099-12-31,
20071278,45586698,MEDIS_DIAGKNR_S,K07.3|低位歯,433243,SNOMED,1990-05-01,2099-12-31,
20071281,45542782,MEDIS_DIAGKNR_S,E87.8|低塩基血症,441830,SNOMED,1990-05-01,2099-12-31,
20071284,45594866,MEDIS_DIAGKNR_S,T75.2|低温性めまい,4020873,SNOMED,1990-05-01,2099-12-31,
20071285,45547996,MEDIS_DIAGKNR_S,H91.9|低音障害型難聴,377889,SNOMED,1990-05-01,2099-12-31,
20071287,45567074,MEDIS_DIAGKNR_S,H44.4|低眼圧,376107,SNOMED,1990-05-01,2099-12-31,
20071289,45543864,MEDIS_DIAGKNR_S,N31.2|低緊張性膀胱,4144895,SNOMED,1990-05-01,2099-12-31,
20071290,45539287,MEDIS_DIAGKNR_S,Q60.5|低形成腎,4139587,SNOMED,1990-05-01,2099-12-31,
20071291,45561878,MEDIS_DIAGKNR_S,C92.9|低形成性白血病,140666,SNOMED,1990-05-01,2099-12-31,
20071292,45547607,MEDIS_DIAGKNR_S,D61.9|低形成性貧血,137829,SNOMED,1990-05-01,2099-12-31,
20071293,45572153,MEDIS_DIAGKNR_S,I95.9|低血圧症,317002,SNOMED,1990-05-01,2099-12-31,
20071295,45557117,MEDIS_DIAGKNR_S,E15|低血糖昏睡,4048805,SNOMED,1990-05-01,2099-12-31,
20071298,45586147,MEDIS_DIAGKNR_S,E16.1|低血糖性脳症,24609,SNOMED,1990-05-01,2099-12-31,
20071298,45533176,MEDIS_DIAGKNR_S,G94.8|低血糖性脳症,372887,SNOMED,1990-05-01,2099-12-31,
20071299,45591038,MEDIS_DIAGKNR_S,E16.2|低血糖発作,24609,SNOMED,1990-05-01,2099-12-31,
20071300,45606639,MEDIS_DIAGKNR_S,O64.0|低在横定位,45772074,SNOMED,1990-05-01,2099-12-31,
20071301,45557649,MEDIS_DIAGKNR_S,K31.8|低酸症,4000609,SNOMED,1990-05-01,2099-12-31,
20071302,45755627,MEDIS_DIAGKNR_S,R09.0|低酸素血症,4180628,SNOMED,1990-05-01,2099-12-31,
20071303,45532998,MEDIS_DIAGKNR_S,D75.1|低酸素性赤血球増加症,435790,SNOMED,1990-05-01,2099-12-31,
20071304,45538146,MEDIS_DIAGKNR_S,G93.1|低酸素性脳症,377845,SNOMED,1990-05-01,2099-12-31,
20071305,45606686,MEDIS_DIAGKNR_S,P07.1b|低出産体重児,4171115,SNOMED,1990-05-01,2099-12-31,
20071306,45606686,MEDIS_DIAGKNR_S,P07.1b|低出生体重児,4171115,SNOMED,1990-05-01,2099-12-31,
20071307,45605373,MEDIS_DIAGKNR_S,D50.9|低色素性貧血,436659,SNOMED,1990-05-01,2099-12-31,
20071308,45542779,MEDIS_DIAGKNR_S,E87.1|低浸透圧血症,435515,SNOMED,1990-05-01,2099-12-31,
20071312,45532994,MEDIS_DIAGKNR_S,D68.8|低線維素血症,432585,SNOMED,1990-05-01,2099-12-31,
20071313,45546641,MEDIS_DIAGKNR_S,T68|低体温,435371,SNOMED,1990-05-01,2099-12-31,
20071317,45595831,MEDIS_DIAGKNR_S,E77.8|低蛋白血症,4031941,SNOMED,1990-05-01,2099-12-31,
20071319,45567974,MEDIS_DIAGKNR_S,O44.1|低置胎盤,196751,SNOMED,1990-05-01,2099-12-31,
20071320,45581386,MEDIS_DIAGKNR_S,E86|低張性脱水症,37311320,SNOMED,1990-05-01,2099-12-31,
20071321,45573040,MEDIS_DIAGKNR_S,R82.9|低張尿,4009585,SNOMED,1990-05-01,2099-12-31,
20071322,45547769,MEDIS_DIAGKNR_S,G97.8|低頭蓋内圧症候群,37110545,SNOMED,1990-05-01,2099-12-31,
20071323,45539351,MEDIS_DIAGKNR_S,R49.2|低鼻声,4168556,SNOMED,1990-05-01,2099-12-31,
20071324,45567544,MEDIS_DIAGKNR_S,M31.8|低補体血症性血管炎,4039691,SNOMED,1990-05-01,2099-12-31,
20071326,45534386,MEDIS_DIAGKNR_S,Q53.9|停留精巣,437655,SNOMED,1990-05-01,2099-12-31,
20071330,45600777,MEDIS_DIAGKNR_S,G40.3|定型欠神発作,4274575,SNOMED,1990-05-01,2099-12-31,
20071331,42616836,MEDIS_DIAGKNR_S,M10.09|定型痛風,4084229,SNOMED,2016-12-01,2099-12-31,
20071336,45597036,MEDIS_DIAGKNR_S,O85|帝王切開後子宮内膜炎,4102318,SNOMED,1990-05-01,2099-12-31,
20071337,45539211,MEDIS_DIAGKNR_S,O91.2|帝王切開後乳腺炎,72390,SNOMED,1990-05-01,2099-12-31,
20071338,45592298,MEDIS_DIAGKNR_S,O86.0|帝王切開創感染症,4062133,SNOMED,1990-05-01,2099-12-31,
20071339,45601900,MEDIS_DIAGKNR_S,O90.0|帝王切開創離開,197344,SNOMED,1990-05-01,2099-12-31,
20071342,45558357,MEDIS_DIAGKNR_S,P03.4|帝切児症候群,37162480,SNOMED,1990-05-01,2099-12-31,
20071345,45571641,MEDIS_DIAGKNR_S,D73.0|摘脾による無脾,4030065,SNOMED,1990-05-01,2099-12-31,
20071347,45577036,MEDIS_DIAGKNR_S,L40.4|滴状乾癬,4284492,SNOMED,1990-05-01,2099-12-31,
20071348,45577037,MEDIS_DIAGKNR_S,L41.1|滴状類乾癬,4001578,SNOMED,1990-05-01,2099-12-31,
20071350,45533108,MEDIS_DIAGKNR_S,F43.2|適応障害,436677,SNOMED,1990-05-01,2099-12-31,
20071351,45604505,MEDIS_DIAGKNR_S,T75.1|溺死,439973,SNOMED,1990-05-01,2099-12-31,
20071352,45604505,MEDIS_DIAGKNR_S,T75.1|溺水,439973,SNOMED,1990-05-01,2099-12-31,
20071353,45600608,MEDIS_DIAGKNR_S,D64.3|鉄芽球性貧血,432282,SNOMED,1990-05-01,2099-12-31,
20071354,45595821,MEDIS_DIAGKNR_S,E61.1|鉄欠乏症,4146209,SNOMED,1990-05-01,2099-12-31,
20071355,45605373,MEDIS_DIAGKNR_S,D50.9|鉄欠乏性貧血,436659,SNOMED,1990-05-01,2099-12-31,
20071357,45596387,MEDIS_DIAGKNR_S,L81.8|鉄色素沈着,4185471,SNOMED,1990-05-01,2099-12-31,
20071358,45552418,MEDIS_DIAGKNR_S,E83.1|鉄代謝障害,434614,SNOMED,1990-05-01,2099-12-31,
20071360,45552644,MEDIS_DIAGKNR_S,H26.8|鉄沈着性白内障,375545,SNOMED,1990-05-01,2099-12-31,
20071361,45552891,MEDIS_DIAGKNR_S,J63.4|鉄肺症,4266525,SNOMED,1990-05-01,2099-12-31,
20071363,45562086,MEDIS_DIAGKNR_S,G43.1|典型片頭痛,381549,SNOMED,1990-05-01,2099-12-31,
20071364,45586108,MEDIS_DIAGKNR_S,D43.1|天膜下脳腫瘍,4096519,SNOMED,1990-05-01,2099-12-31,
20071365,45605364,MEDIS_DIAGKNR_S,D43.0|天膜上脳腫瘍,4094118,SNOMED,1990-05-01,2099-12-31,
20071366,45572261,MEDIS_DIAGKNR_S,L10.9|天疱瘡,135338,SNOMED,1990-05-01,2099-12-31,
20071367,45586698,MEDIS_DIAGKNR_S,K07.3|転位歯,433243,SNOMED,1990-05-01,2099-12-31,
20071368,45755885,MEDIS_DIAGKNR_S,T14.20|転位性骨折,4307254,SNOMED,1990-05-01,2099-12-31,
20071407,45755959,MEDIS_DIAGKNR_S,S72.20|転子下骨折,4009610,SNOMED,1990-05-01,2099-12-31,
20071409,45755957,MEDIS_DIAGKNR_S,S72.10|転子貫通骨折,4027460,SNOMED,1990-05-01,2099-12-31,
20071410,45755957,MEDIS_DIAGKNR_S,S72.10|転子間骨折,4027460,SNOMED,1990-05-01,2099-12-31,
20071412,45606304,MEDIS_DIAGKNR_S,M70.65|転子腱炎,4297894,SNOMED,1990-05-01,2099-12-31,
20071413,45601234,MEDIS_DIAGKNR_S,L85.2|点状角化症,4300110,SNOMED,1990-05-01,2099-12-31,
20071415,45577036,MEDIS_DIAGKNR_S,L40.4|点状乾癬,4284492,SNOMED,1990-05-01,2099-12-31,
20071418,45539326,MEDIS_DIAGKNR_S,R23.3|点状出血,438252,SNOMED,1990-05-01,2099-12-31,
20071420,45597153,MEDIS_DIAGKNR_S,Q77.3|点状軟骨異形成症,4150458,SNOMED,1990-05-01,2099-12-31,
20071422,45576699,MEDIS_DIAGKNR_S,H25.0|点状白内障,40482507,SNOMED,1990-05-01,2099-12-31,
20071423,45533242,MEDIS_DIAGKNR_S,H16.1|点状表層角膜炎,374643,SNOMED,1990-05-01,2099-12-31,
20071426,45557231,MEDIS_DIAGKNR_S,G40.4|点頭てんかん,4055361,SNOMED,1990-05-01,2099-12-31,
20071431,45596176,MEDIS_DIAGKNR_S,H90.2|伝音難聴,377888,SNOMED,1990-05-01,2099-12-31,
20071433,45571415,MEDIS_DIAGKNR_S,A08.5a|伝染性下痢症,198678,SNOMED,1990-05-01,2099-12-31,
20071436,45542551,MEDIS_DIAGKNR_S,B08.3|伝染性紅斑,134569,SNOMED,1990-05-01,2099-12-31,
20071441,45547448,MEDIS_DIAGKNR_S,B27.9|伝染性単核症,437784,SNOMED,1990-05-01,2099-12-31,
20071442,45547448,MEDIS_DIAGKNR_S,B27.9|伝染性単核症髄膜炎,437784,SNOMED,1990-05-01,2099-12-31,
20071442,45576567,MEDIS_DIAGKNR_S,G02.0|伝染性単核症髄膜炎,433403,SNOMED,1990-05-01,2099-12-31,
20071444,45547448,MEDIS_DIAGKNR_S,B27.9|伝染性単核症多発ニューロパチー,437784,SNOMED,1990-05-01,2099-12-31,
20071444,45547756,MEDIS_DIAGKNR_S,G63.0|伝染性単核症多発ニューロパチー,376686,SNOMED,1990-05-01,2099-12-31,
20071446,45537752,MEDIS_DIAGKNR_S,B08.1|伝染性軟属腫,141216,SNOMED,1990-05-01,2099-12-31,
20071448,45537752,MEDIS_DIAGKNR_S,B08.1|伝染性軟疣腫,141216,SNOMED,1990-05-01,2099-12-31,
20071449,45572243,MEDIS_DIAGKNR_S,L01.0|伝染性膿痂疹,140480,SNOMED,1990-05-01,2099-12-31,
20071450,45592421,MEDIS_DIAGKNR_S,R47.0|伝導性失語症,4024716,SNOMED,1990-05-01,2099-12-31,
20071451,42617961,MEDIS_DIAGKNR_S,M60.95|殿筋炎,73001,SNOMED,2016-12-01,2099-12-31,
20071453,42618406,MEDIS_DIAGKNR_S,M76.05|殿筋腱炎,4239487,SNOMED,2016-12-01,2099-12-31,
20071454,45601993,MEDIS_DIAGKNR_S,Q89.4|殿結合体,435357,SNOMED,1990-05-01,2099-12-31,
20071455,45548181,MEDIS_DIAGKNR_S,L02.3|殿部せつ,4093228,SNOMED,1990-05-01,2099-12-31,
20071456,45548181,MEDIS_DIAGKNR_S,L02.3|殿部よう,4093228,SNOMED,1990-05-01,2099-12-31,
20071457,45595616,MEDIS_DIAGKNR_S,B37.2|殿部カンジダ症,433968,SNOMED,1990-05-01,2099-12-31,
20071457,45595616,MEDIS_DIAGKNR_S,B37.2|殿部カンジダ症,4028387,SNOMED,1990-05-01,2099-12-31,
20071461,45607128,MEDIS_DIAGKNR_S,S31.0|殿部開放創,4022202,SNOMED,1990-05-01,2099-12-31,
20071463,42618446,MEDIS_DIAGKNR_S,M79.15|殿部筋肉痛,37167244,SNOMED,2016-12-01,2099-12-31,
20071464,45586089,MEDIS_DIAGKNR_S,D18.0|殿部血管腫,441818,SNOMED,1990-05-01,2099-12-31,
20071466,45607128,MEDIS_DIAGKNR_S,S31.0|殿部刺創,4022202,SNOMED,1990-05-01,2099-12-31,
20071469,45586114,MEDIS_DIAGKNR_S,D48.7|殿部腫瘍,432582,SNOMED,1990-05-01,2099-12-31,
20071470,45607128,MEDIS_DIAGKNR_S,S31.0|殿部切創,4022202,SNOMED,1990-05-01,2099-12-31,
20071471,45587977,MEDIS_DIAGKNR_S,S39.9|殿部損傷,194526,SNOMED,1990-05-01,2099-12-31,
20071472,45553207,MEDIS_DIAGKNR_S,M54.56|殿部痛,194133,SNOMED,1990-05-01,2099-12-31,
20071475,45546129,MEDIS_DIAGKNR_S,T21.0|殿部熱傷,197163,SNOMED,1990-05-01,2099-12-31,
20071476,45557685,MEDIS_DIAGKNR_S,L01.1|殿部膿痂疹性湿疹,4030847,SNOMED,1990-05-01,2099-12-31,
20071477,45548181,MEDIS_DIAGKNR_S,L02.3|殿部膿瘍,4093228,SNOMED,1990-05-01,2099-12-31,
20071478,45561753,MEDIS_DIAGKNR_S,B35.6|殿部白癬,4160328,SNOMED,1990-05-01,2099-12-31,
20071479,45577023,MEDIS_DIAGKNR_S,L03.3|殿部蜂巣炎,4263898,SNOMED,1990-05-01,2099-12-31,
20071481,45607128,MEDIS_DIAGKNR_S,S31.0|殿部裂創,4022202,SNOMED,1990-05-01,2099-12-31,
20071484,45577066,MEDIS_DIAGKNR_S,L89.9|殿部褥瘡,37159532,SNOMED,2009-01-01,2099-12-31,
20071486,45542782,MEDIS_DIAGKNR_S,E87.8|電解質異常,441830,SNOMED,1990-05-01,2099-12-31,
20071487,45543916,MEDIS_DIAGKNR_S,O21.1|電解質異常を伴う妊娠悪阻,436485,SNOMED,1990-05-01,2099-12-31,
20071488,45542782,MEDIS_DIAGKNR_S,E87.8|電解質平衡異常,441830,SNOMED,1990-05-01,2099-12-31,
20071491,45562288,MEDIS_DIAGKNR_S,H55|電気性眼振,4146116,SNOMED,1990-05-01,2099-12-31,
20071493,45585202,MEDIS_DIAGKNR_S,T75.4|電撃傷,439396,SNOMED,1990-05-01,2099-12-31,
20071494,45585202,MEDIS_DIAGKNR_S,T75.4|電撃症,439396,SNOMED,1990-05-01,2099-12-31,
20071495,45585202,MEDIS_DIAGKNR_S,T75.4|電撃性ショック,439396,SNOMED,1990-05-01,2099-12-31,
20071496,45538536,MEDIS_DIAGKNR_S,K55.0|電撃性虚血性大腸炎,201894,SNOMED,1990-05-01,2099-12-31,
20071497,45552644,MEDIS_DIAGKNR_S,H26.8|電撃白内障,375545,SNOMED,1990-05-01,2099-12-31,
20071499,45576626,MEDIS_DIAGKNR_S,H02.2|兎眼症,381021,SNOMED,1990-05-01,2099-12-31,
20071501,45538217,MEDIS_DIAGKNR_S,H16.2|兎眼性角膜炎,380397,SNOMED,1990-05-01,2099-12-31,
20071504,45533625,MEDIS_DIAGKNR_S,K92.2|吐下血,192671,SNOMED,1990-05-01,2099-12-31,
20071506,45605964,MEDIS_DIAGKNR_S,K92.0|吐血,26727,SNOMED,1990-05-01,2099-12-31,
20071508,45591562,MEDIS_DIAGKNR_S,J69.0|吐物嚥下性肺炎,4110180,SNOMED,1990-05-01,2099-12-31,
20071508,45591562,MEDIS_DIAGKNR_S,J69.0|吐物嚥下性肺炎,4112839,SNOMED,1990-05-01,2099-12-31,
20071510,45590836,MEDIS_DIAGKNR_S,A95.1|都市黄熱,442796,SNOMED,1990-05-01,2099-12-31,
20071511,45600439,MEDIS_DIAGKNR_S,A82.1|都市狂犬病,377793,SNOMED,1990-05-01,2099-12-31,
20071512,45534423,MEDIS_DIAGKNR_S,R06.8|努力性呼吸,4305080,SNOMED,1990-05-01,2099-12-31,
20071517,45547934,MEDIS_DIAGKNR_S,H52.2|倒乱視,378424,SNOMED,1990-05-01,2099-12-31,
20071518,45581941,MEDIS_DIAGKNR_S,L30.8|冬期湿疹,45766714,SNOMED,1990-05-01,2099-12-31,
20071521,45555894,MEDIS_DIAGKNR_S,T35.7|凍傷,441487,SNOMED,1990-05-01,2099-12-31,
20071522,45580358,MEDIS_DIAGKNR_S,T69.1|凍瘡,141456,SNOMED,1990-05-01,2099-12-31,
20071527,45586147,MEDIS_DIAGKNR_S,E16.1|島ベータ細胞過形成症,24609,SNOMED,1990-05-01,2099-12-31,
20071528,45586149,MEDIS_DIAGKNR_S,E16.9|島細胞過形成症,193983,SNOMED,1990-05-01,2099-12-31,
20071531,45576249,MEDIS_DIAGKNR_S,A83.2|東部馬脳炎,440332,SNOMED,1990-05-01,2099-12-31,
20071536,45602013,MEDIS_DIAGKNR_S,R20.8|湯あたり,137682,SNOMED,1990-05-01,2099-12-31,
20071537,45537751,MEDIS_DIAGKNR_S,B03|痘瘡,134573,SNOMED,1990-05-01,2099-12-31,
20071538,45533649,MEDIS_DIAGKNR_S,L70.2|痘瘡性ざ瘡,138826,SNOMED,1990-05-01,2099-12-31,
20071542,45566756,MEDIS_DIAGKNR_S,E74.0|糖原病,434003,SNOMED,1990-05-01,2099-12-31,
20071544,45557683,MEDIS_DIAGKNR_S,K90.4|糖質不耐性吸収不良症,194993,SNOMED,1990-05-01,2099-12-31,
20071546,45571687,MEDIS_DIAGKNR_S,E74.9|糖代謝障害,437515,SNOMED,1990-05-01,2099-12-31,
20071547,45548983,MEDIS_DIAGKNR_S,R81|糖尿,434164,SNOMED,1990-05-01,2099-12-31,
20071549,45571663,MEDIS_DIAGKNR_S,E14|糖尿病,201820,SNOMED,1990-05-01,2099-12-31,
20071550,45591036,MEDIS_DIAGKNR_S,E14.3|糖尿病黄斑症,443767,SNOMED,1990-05-01,2099-12-31,
20071550,45591331,MEDIS_DIAGKNR_S,H36.0|糖尿病黄斑症,4174977,SNOMED,1990-05-01,2099-12-31,
20071551,45566739,MEDIS_DIAGKNR_S,E14.6|糖尿病合併症,442793,SNOMED,1990-05-01,2099-12-31,
20071552,45566739,MEDIS_DIAGKNR_S,E14.6|糖尿病性そう痒症,442793,SNOMED,1990-05-01,2099-12-31,
20071552,45601220,MEDIS_DIAGKNR_S,L29.8|糖尿病性そう痒症,135618,SNOMED,1990-05-01,2099-12-31,
20071553,45591035,MEDIS_DIAGKNR_S,E14.1|糖尿病性アシドーシス,443727,SNOMED,1990-05-01,2099-12-31,
20071554,45591035,MEDIS_DIAGKNR_S,E14.1|糖尿病性アセトン血症,443727,SNOMED,1990-05-01,2099-12-31,
20071555,45591035,MEDIS_DIAGKNR_S,E14.1|糖尿病性ケトアシドーシス,443727,SNOMED,1990-05-01,2099-12-31,
20071557,45571664,MEDIS_DIAGKNR_S,E14.4|糖尿病性ニューロパチー,443730,SNOMED,1990-05-01,2099-12-31,
20071557,45595956,MEDIS_DIAGKNR_S,G59.0|糖尿病性ニューロパチー,4048028,SNOMED,1990-05-01,2099-12-31,
20071558,45547638,MEDIS_DIAGKNR_S,E14.5|糖尿病性壊疽,321822,SNOMED,1990-05-01,2099-12-31,
20071559,45566739,MEDIS_DIAGKNR_S,E14.6|糖尿病性肝障害,442793,SNOMED,1990-05-01,2099-12-31,
20071559,45562512,MEDIS_DIAGKNR_S,K77.8|糖尿病性肝障害,194984,SNOMED,1990-05-01,2099-12-31,
20071560,45566739,MEDIS_DIAGKNR_S,E14.6|糖尿病性関節症,442793,SNOMED,1990-05-01,2099-12-31,
20071560,45577156,MEDIS_DIAGKNR_S,M14.2|糖尿病性関節症,4114427,SNOMED,1990-05-01,2099-12-31,
20071562,45591036,MEDIS_DIAGKNR_S,E14.3|糖尿病性眼筋麻痺,443767,SNOMED,1990-05-01,2099-12-31,
20071562,45581711,MEDIS_DIAGKNR_S,H58.8|糖尿病性眼筋麻痺,373499,SNOMED,1990-05-01,2099-12-31,
20071564,45571664,MEDIS_DIAGKNR_S,E14.4|糖尿病性筋萎縮症,443730,SNOMED,1990-05-01,2099-12-31,
20071564,45581514,MEDIS_DIAGKNR_S,G73.0|糖尿病性筋萎縮症,432893,SNOMED,1990-05-01,2099-12-31,
20071565,45547638,MEDIS_DIAGKNR_S,E14.5|糖尿病性血管障害,321822,SNOMED,1990-05-01,2099-12-31,
20071565,45581816,MEDIS_DIAGKNR_S,I79.2|糖尿病性血管障害,44782775,SNOMED,1990-05-01,2099-12-31,
20071566,45566739,MEDIS_DIAGKNR_S,E14.6|糖尿病性高コレステロール血症,442793,SNOMED,1990-05-01,2099-12-31,
20071566,45542771,MEDIS_DIAGKNR_S,E78.0|糖尿病性高コレステロール血症,437827,SNOMED,1990-05-01,2099-12-31,
20071568,45566739,MEDIS_DIAGKNR_S,E14.6|糖尿病性骨症,442793,SNOMED,1990-05-01,2099-12-31,
20071568,42619275,MEDIS_DIAGKNR_S,M90.89|糖尿病性骨症,75909,SNOMED,2016-12-01,2099-12-31,
20071569,45561959,MEDIS_DIAGKNR_S,E14.0|糖尿病性昏睡,443735,SNOMED,1990-05-01,2099-12-31,
20071571,45571664,MEDIS_DIAGKNR_S,E14.4|糖尿病性自律神経ニューロパチー,443730,SNOMED,1990-05-01,2099-12-31,
20071571,45566913,MEDIS_DIAGKNR_S,G99.0|糖尿病性自律神経ニューロパチー,4080146,SNOMED,1990-05-01,2099-12-31,
20071572,45571664,MEDIS_DIAGKNR_S,E14.4|糖尿病性神経因性膀胱,443730,SNOMED,1990-05-01,2099-12-31,
20071572,45543864,MEDIS_DIAGKNR_S,N31.2|糖尿病性神経因性膀胱,4144895,SNOMED,1990-05-01,2099-12-31,
20071576,45571664,MEDIS_DIAGKNR_S,E14.4|糖尿病性神経痛,443730,SNOMED,1990-05-01,2099-12-31,
20071576,45533163,MEDIS_DIAGKNR_S,G63.2|糖尿病性神経痛,376112,SNOMED,1990-05-01,2099-12-31,
20071577,45605407,MEDIS_DIAGKNR_S,E14.2|糖尿病性腎硬化症,192279,SNOMED,1990-05-01,2099-12-31,
20071577,45592124,MEDIS_DIAGKNR_S,N08.3|糖尿病性腎硬化症,4137220,SNOMED,1990-05-01,2099-12-31,
20071578,45605407,MEDIS_DIAGKNR_S,E14.2|糖尿病性腎症,192279,SNOMED,1990-05-01,2099-12-31,
20071578,45592124,MEDIS_DIAGKNR_S,N08.3|糖尿病性腎症,4137220,SNOMED,1990-05-01,2099-12-31,
20071580,45605407,MEDIS_DIAGKNR_S,E14.2|糖尿病性腎不全,192279,SNOMED,1990-05-01,2099-12-31,
20071580,45592124,MEDIS_DIAGKNR_S,N08.3|糖尿病性腎不全,4137220,SNOMED,1990-05-01,2099-12-31,
20071581,45566739,MEDIS_DIAGKNR_S,E14.6|糖尿病性精神障害,442793,SNOMED,1990-05-01,2099-12-31,
20071581,45557152,MEDIS_DIAGKNR_S,F06.8|糖尿病性精神障害,374009,SNOMED,1990-05-01,2099-12-31,
20071583,45571664,MEDIS_DIAGKNR_S,E14.4|糖尿病性多発ニューロパチー,443730,SNOMED,1990-05-01,2099-12-31,
20071583,45533163,MEDIS_DIAGKNR_S,G63.2|糖尿病性多発ニューロパチー,376112,SNOMED,1990-05-01,2099-12-31,
20071586,45571664,MEDIS_DIAGKNR_S,E14.4|糖尿病性単ニューロパチー,443730,SNOMED,1990-05-01,2099-12-31,
20071586,45595956,MEDIS_DIAGKNR_S,G59.0|糖尿病性単ニューロパチー,4048028,SNOMED,1990-05-01,2099-12-31,
20071587,45591036,MEDIS_DIAGKNR_S,E14.3|糖尿病性中心性網膜症,443767,SNOMED,1990-05-01,2099-12-31,
20071587,45591331,MEDIS_DIAGKNR_S,H36.0|糖尿病性中心性網膜症,4174977,SNOMED,1990-05-01,2099-12-31,
20071588,45547638,MEDIS_DIAGKNR_S,E14.5|糖尿病性潰瘍,321822,SNOMED,1990-05-01,2099-12-31,
20071588,45533667,MEDIS_DIAGKNR_S,L98.4|糖尿病性潰瘍,134441,SNOMED,1990-05-01,2099-12-31,
20071589,45561959,MEDIS_DIAGKNR_S,E14.0|糖尿病性低血糖性昏睡,443735,SNOMED,1990-05-01,2099-12-31,
20071590,45547638,MEDIS_DIAGKNR_S,E14.5|糖尿病性動脈硬化症,321822,SNOMED,1990-05-01,2099-12-31,
20071590,45562402,MEDIS_DIAGKNR_S,I79.8|糖尿病性動脈硬化症,443784,SNOMED,1990-05-01,2099-12-31,
20071591,45547638,MEDIS_DIAGKNR_S,E14.5|糖尿病性動脈閉塞症,321822,SNOMED,1990-05-01,2099-12-31,
20071591,45562402,MEDIS_DIAGKNR_S,I79.8|糖尿病性動脈閉塞症,443784,SNOMED,1990-05-01,2099-12-31,
