source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
NKFC,45755725,MEDIS_DIAGEXC_S,S37.71|開放性多発性骨盤内臓器損傷,4209556,SNOMED,1990-05-01,2099-12-31,
NKFJ,42616594,MEDIS_DIAGEXC_S,M06.08|血清反応陰性関節リウマチ・腰椎,4083556,SNOMED,2016-12-01,2099-12-31,
NKFS,45552390,MEDIS_DIAGEXC_S,E21.1|続発性副甲状腺機能亢進症,138388,SNOMED,1990-05-01,2099-12-31,
NKGG,45549004,MEDIS_DIAGEXC_S,S00.4|外耳部外傷性皮下異物,4106678,SNOMED,1990-05-01,2099-12-31,
NKJ4,45755920,MEDIS_DIAGEXC_S,S52.51|橈骨遠位端開放性粉砕骨折,440546,SNOMED,1990-05-01,2099-12-31,
NKJA,45542530,MEDIS_DIAGEXC_S,A49.0|ＭＲＣＮＳ感染症,435459,SNOMED,1990-05-01,2099-12-31,
NKJA,45756110,MEDIS_DIAGEXC_S,U82.1|ＭＲＣＮＳ感染症,37017452,SNOMED,2013-01-01,2099-12-31,
NKJP,45571491,MEDIS_DIAGEXC_S,C18.7|Ｓ状結腸癌,436635,SNOMED,1990-05-01,2099-12-31,
NKLV,45539020,MEDIS_DIAGEXC_S,M96.9|頚椎骨移植術後遺症,37119234,SNOMED,1990-05-01,2099-12-31,
NKM0,45755942,MEDIS_DIAGEXC_S,S62.50|母指末節骨骨端線損傷,45772707,SNOMED,1990-05-01,2099-12-31,
NKM2,45567991,MEDIS_DIAGEXC_S,O75.2|分娩中の発熱,4143214,SNOMED,1990-05-01,2099-12-31,
NKM6,45581962,MEDIS_DIAGEXC_S,L80|尋常性白斑,138502,SNOMED,1990-05-01,2099-12-31,
NKMF,45601025,MEDIS_DIAGEXC_S,I25.2|陳旧性後壁心筋梗塞,314666,SNOMED,1990-05-01,2099-12-31,
NKMR,45538513,MEDIS_DIAGEXC_S,K25.9|ＮＳＡＩＤ胃潰瘍,4248429,SNOMED,1990-05-01,2099-12-31,
NKN3,45591253,MEDIS_DIAGEXC_S,H10.9|結膜炎,379019,SNOMED,1990-05-01,2099-12-31,
NKNC,45552226,MEDIS_DIAGEXC_S,B45.1|脳クリプトコッカス症,4089362,SNOMED,1990-05-01,2099-12-31,
NKNC,45562074,MEDIS_DIAGEXC_S,G05.2|脳クリプトコッカス症,4147498,SNOMED,1990-05-01,2099-12-31,
NKP5,45552967,MEDIS_DIAGEXC_S,L02.4|肩よう,200174,SNOMED,1990-05-01,2099-12-31,
NKP9,45562560,MEDIS_DIAGEXC_S,L93.2|深在性エリテマトーデス,255891,SNOMED,1990-05-01,2099-12-31,
NKPF,45755763,MEDIS_DIAGEXC_S,S02.60|下顎骨筋突起骨折,4138294,SNOMED,1990-05-01,2099-12-31,
NKPS,45586089,MEDIS_DIAGEXC_S,D18.0|喉頭血管腫,441818,SNOMED,1990-05-01,2099-12-31,
NKQ2,45581612,MEDIS_DIAGEXC_S,H18.5|角膜ジストロフィー,374043,SNOMED,1990-05-01,2099-12-31,
NKQB,45539326,MEDIS_DIAGEXC_S,R23.3|点状出血,438252,SNOMED,1990-05-01,2099-12-31,
NKQP,45590902,MEDIS_DIAGEXC_S,C44.9|色素性基底細胞癌,139750,SNOMED,1990-05-01,2099-12-31,
NKR7,45595930,MEDIS_DIAGEXC_S,G23.0|ハラーフォルデン・シュパッツ病,4106888,SNOMED,1990-05-01,2099-12-31,
NKSA,45552328,MEDIS_DIAGEXC_S,D13.9|消化管ポリポーシス,193431,SNOMED,1990-05-01,2099-12-31,
NKTD,45567316,MEDIS_DIAGEXC_S,K57.3|下行結腸憩室出血,4164898,SNOMED,1990-05-01,2099-12-31,
NKTS,45581170,MEDIS_DIAGEXC_S,B47.1|放線菌腫,4087897,SNOMED,1990-05-01,2099-12-31,
NKTU,45601974,MEDIS_DIAGEXC_S,Q66.8|内反足,74472,SNOMED,1990-05-01,2099-12-31,
NKUE,45587460,MEDIS_DIAGEXC_S,Q43.6|先天性直腸瘻,4123290,SNOMED,1990-05-01,2099-12-31,
NKUN,45547616,MEDIS_DIAGEXC_S,E07.8|薬剤性甲状腺機能障害,141253,SNOMED,1990-05-01,2099-12-31,
NKVJ,45576266,MEDIS_DIAGEXC_S,B36.9|顔面真菌性湿疹,4077081,SNOMED,1990-05-01,2099-12-31,
NL2N,45572999,MEDIS_DIAGEXC_S,Q87.1|コケイン症候群,4007583,SNOMED,1990-05-01,2099-12-31,
NL35,45541270,MEDIS_DIAGEXC_S,T20.2|頚部第２度熱傷,36674267,SNOMED,1990-05-01,2099-12-31,
NL40,45577066,MEDIS_DIAGEXC_S,L89.9|ギブス性潰瘍,37159532,SNOMED,2009-01-01,2099-12-31,
NL4F,45549279,MEDIS_DIAGEXC_S,S30.0|腸骨部挫傷,73089,SNOMED,1990-05-01,2099-12-31,
NL4J,45597402,MEDIS_DIAGEXC_S,S20.2|肋骨部挫傷,81175,SNOMED,1990-05-01,2099-12-31,
NL4M,45562288,MEDIS_DIAGEXC_S,H55|頚部眼振,4146116,SNOMED,1990-05-01,2099-12-31,
NL4U,45538478,MEDIS_DIAGEXC_S,J31.2|乾燥性咽頭炎,26711,SNOMED,1990-05-01,2099-12-31,
NL67,45605370,MEDIS_DIAGEXC_S,D48.6|葉状腫瘍,72578,SNOMED,1990-05-01,2099-12-31,
NL6P,45567996,MEDIS_DIAGEXC_S,O84.9|五胎分娩,4163851,SNOMED,1990-05-01,2099-12-31,
NL6T,45534388,MEDIS_DIAGEXC_S,Q55.6|先天性陰茎奇形,200831,SNOMED,1990-05-01,2099-12-31,
NL7Q,45590961,MEDIS_DIAGEXC_S,C86.6|皮膚原発性未分化大細胞リンパ腫,4029188,SNOMED,2010-01-01,2099-12-31,
NL87,45605524,MEDIS_DIAGEXC_S,F98.8|スチューデントアパシー,433758,SNOMED,1990-05-01,2099-12-31,
NL8H,45532863,MEDIS_DIAGEXC_S,B07|下顎部疣贅,140641,SNOMED,1990-05-01,2099-12-31,
NL8S,45606729,MEDIS_DIAGEXC_S,Q11.1|無眼球症,434143,SNOMED,1990-05-01,2099-12-31,
NL90,45563157,MEDIS_DIAGEXC_S,O62.4|絞窄輪難産,4127201,SNOMED,1990-05-01,2099-12-31,
NL9G,45597173,MEDIS_DIAGEXC_S,R22.4|大腿腫瘤,42709742,SNOMED,1990-05-01,2099-12-31,
NL9P,45589506,MEDIS_DIAGEXC_S,T14.1|針刺創,444187,SNOMED,1990-05-01,2099-12-31,
NL9R,45536487,MEDIS_DIAGEXC_S,T18.9|異物残留,201728,SNOMED,1990-05-01,2099-12-31,
NLAB,45594980,MEDIS_DIAGEXC_S,T88.8|インレー破損,440005,SNOMED,1990-05-01,2099-12-31,
NLB2,45553442,MEDIS_DIAGEXC_S,N34.1|非淋菌性尿道炎,201792,SNOMED,1990-05-01,2099-12-31,
NLBG,45755722,MEDIS_DIAGEXC_S,S37.60|閉鎖性子宮損傷,4053835,SNOMED,1990-05-01,2099-12-31,
NLBH,45755298,MEDIS_DIAGEXC_S,A09.9|乳児下痢,4043371,SNOMED,2009-01-01,2099-12-31,
NLC9,45581726,MEDIS_DIAGEXC_S,H65.2|慢性耳管鼓室カタル,381301,SNOMED,1990-05-01,2099-12-31,
NLCT,45601197,MEDIS_DIAGEXC_S,K90.8|エンテロキナーゼ欠損症,194993,SNOMED,1990-05-01,2099-12-31,
NLD4,45571453,MEDIS_DIAGEXC_S,B02.3|眼部帯状疱疹,372828,SNOMED,1990-05-01,2099-12-31,
NLD4,45581711,MEDIS_DIAGEXC_S,H58.8|眼部帯状疱疹,373499,SNOMED,1990-05-01,2099-12-31,
NLDL,45568096,MEDIS_DIAGEXC_S,Q87.2|オステルライヒ・ターナー症候群,4190397,SNOMED,1990-05-01,2099-12-31,
NLE5,45566707,MEDIS_DIAGEXC_S,D68.4|後天性血友病Ｂ,432863,SNOMED,1990-05-01,2099-12-31,
NLFL,45562094,MEDIS_DIAGEXC_S,G47.3|睡眠時無呼吸症候群,313459,SNOMED,1990-05-01,2099-12-31,
NLGD,45755689,MEDIS_DIAGEXC_S,S32.80|坐骨結節剥離骨折,4013613,SNOMED,1990-05-01,2099-12-31,
NLGD,45755689,MEDIS_DIAGEXC_S,S32.80|坐骨結節剥離骨折,4307254,SNOMED,1990-05-01,2099-12-31,
NLH7,45594980,MEDIS_DIAGEXC_S,T88.8|コンポジットレジン低位,440005,SNOMED,1990-05-01,2099-12-31,
NLJV,45563349,MEDIS_DIAGEXC_S,S00.8|顎関節部皮下血腫,4086195,SNOMED,1990-05-01,2099-12-31,
NLK6,45755836,MEDIS_DIAGEXC_S,S82.40|腓骨亀裂骨折,40492392,SNOMED,1990-05-01,2099-12-31,
NLKQ,45552716,MEDIS_DIAGEXC_S,H50.0|内斜視,377877,SNOMED,1990-05-01,2099-12-31,
NLLE,45561898,MEDIS_DIAGEXC_S,D17.2|大腿血管脂肪腫,4031128,SNOMED,1990-05-01,2099-12-31,
NLM6,45576373,MEDIS_DIAGEXC_S,D04.5|鼡径部ボーエン病,444411,SNOMED,1990-05-01,2099-12-31,
NLMG,45561773,MEDIS_DIAGEXC_S,B94.1|ヘルペス脳炎後遺症,434866,SNOMED,1990-05-01,2099-12-31,
NLN3,45557467,MEDIS_DIAGEXC_S,H53.1|変視症,381001,SNOMED,1990-05-01,2099-12-31,
NLNF,45561867,MEDIS_DIAGEXC_S,C85.9|肺悪性リンパ腫,4038838,SNOMED,1990-05-01,2099-12-31,
NLP1,45548199,MEDIS_DIAGEXC_S,L60.0|巻き爪,139099,SNOMED,1990-05-01,2099-12-31,
NLP9,45553721,MEDIS_DIAGEXC_S,R21|発赤,140214,SNOMED,1990-05-01,2099-12-31,
NLPH,45543161,MEDIS_DIAGEXC_S,I01.9|急性リウマチ性心疾患,313500,SNOMED,1990-05-01,2099-12-31,
NLPT,45558181,MEDIS_DIAGEXC_S,N97.1|卵管性不妊症,197606,SNOMED,1990-05-01,2099-12-31,
NLQK,45562116,MEDIS_DIAGEXC_S,H00.0|外麦粒腫,37164741,SNOMED,1990-05-01,2099-12-31,
NLQP,45568120,MEDIS_DIAGEXC_S,R20.2|チクチク感,42872381,SNOMED,1990-05-01,2099-12-31,
NLR1,45561753,MEDIS_DIAGEXC_S,B35.6|股部白癬,4160328,SNOMED,1990-05-01,2099-12-31,
NLRL,45547996,MEDIS_DIAGEXC_S,H91.9|聴覚障害,377889,SNOMED,1990-05-01,2099-12-31,
NLT9,45592369,MEDIS_DIAGEXC_S,Q28.0|遺残性頚動脈脳底動脈吻合,4005616,SNOMED,1990-05-01,2099-12-31,
NLUE,45578756,MEDIS_DIAGEXC_S,S61.0|示指刺創,4054063,SNOMED,1990-05-01,2099-12-31,
NLV4,45561733,MEDIS_DIAGEXC_S,A93.2|コロラドだに熱,4274011,SNOMED,1990-05-01,2099-12-31,
NLVV,45571515,MEDIS_DIAGEXC_S,C49.5|鼡径部悪性線維性組織球腫,4178958,SNOMED,1990-05-01,2099-12-31,
NM0S,45605949,MEDIS_DIAGEXC_S,K66.0|虫垂切除後大網癒着,195581,SNOMED,1990-05-01,2099-12-31,
NM12,45547631,MEDIS_DIAGEXC_S,E13.2|ウイルス性糖尿病・腎合併症あり,192279,SNOMED,1990-05-01,2099-12-31,
NM12,45547631,MEDIS_DIAGEXC_S,E13.2|ウイルス性糖尿病・腎合併症あり,201820,SNOMED,1990-05-01,2099-12-31,
NM1D,45602014,MEDIS_DIAGEXC_S,R22.2|股部腫脹,40486678,SNOMED,1990-05-01,2099-12-31,
NM1R,45755872,MEDIS_DIAGEXC_S,T02.91|多発開放骨折,4206244,SNOMED,1990-05-01,2099-12-31,
NM1R,45755872,MEDIS_DIAGEXC_S,T02.91|多発開放骨折,4309929,SNOMED,1990-05-01,2099-12-31,
NM26,45576491,MEDIS_DIAGEXC_S,F07.8|右半球器質性感情障害,380375,SNOMED,1990-05-01,2099-12-31,
NM3P,45542994,MEDIS_DIAGEXC_S,H20.0|反復性毛様体炎,434926,SNOMED,1990-05-01,2099-12-31,
NM4J,45605227,MEDIS_DIAGEXC_S,B30.3|急性出血性結膜炎,3657864,SNOMED,1990-05-01,2099-12-31,
NM4J,45542967,MEDIS_DIAGEXC_S,H13.1|急性出血性結膜炎,4103653,SNOMED,1990-05-01,2099-12-31,
NM4M,45576781,MEDIS_DIAGEXC_S,H47.3|視神経乳頭陥没,4134605,SNOMED,1990-05-01,2099-12-31,
NM58,45567371,MEDIS_DIAGEXC_S,L89.1|褥瘡・ステージＩＩ,37160748,SNOMED,2009-01-01,2099-12-31,
NM5G,45576320,MEDIS_DIAGEXC_S,C49.2|膝部悪性軟部腫瘍,438094,SNOMED,1990-05-01,2099-12-31,
NM6K,45607226,MEDIS_DIAGEXC_S,S35.3|脾静脈損傷,4052200,SNOMED,1990-05-01,2099-12-31,
NM86,45537959,MEDIS_DIAGEXC_S,E10.6|１型糖尿病性そう痒症,201254,SNOMED,1990-05-01,2099-12-31,
NM86,45537959,MEDIS_DIAGEXC_S,E10.6|１型糖尿病性そう痒症,442793,SNOMED,1990-05-01,2099-12-31,
NM86,45601220,MEDIS_DIAGEXC_S,L29.8|１型糖尿病性そう痒症,135618,SNOMED,1990-05-01,2099-12-31,
NMAL,45591634,MEDIS_DIAGEXC_S,L40.3|掌蹠膿疱症,4100184,SNOMED,1990-05-01,2099-12-31,
NMAM,45581451,MEDIS_DIAGEXC_S,F22.0|自己視線恐怖,432590,SNOMED,1990-05-01,2099-12-31,
NMAN,45552644,MEDIS_DIAGEXC_S,H26.8|アトピー性白内障,375545,SNOMED,1990-05-01,2099-12-31,
NMB3,45545013,MEDIS_DIAGEXC_S,S55.9|尺骨血管損傷,4056457,SNOMED,1990-05-01,2099-12-31,
NMBR,45539270,MEDIS_DIAGEXC_S,Q27.3|巨大動静脈奇形,4076794,SNOMED,1990-05-01,2099-12-31,
NMD1,45592101,MEDIS_DIAGEXC_S,M93.2|肘関節離断性骨軟骨炎,437359,SNOMED,1990-05-01,2099-12-31,
NMDC,45568153,MEDIS_DIAGEXC_S,R80|無症候性蛋白尿,36712845,SNOMED,1990-05-01,2099-12-31,
NMDL,45596894,MEDIS_DIAGEXC_S,O00.1|卵管妊娠破裂,199076,SNOMED,1990-05-01,2099-12-31,
NMDR,45591612,MEDIS_DIAGEXC_S,K86.2|寄生虫性膵のう胞,4151134,SNOMED,1990-05-01,2099-12-31,
NME6,45575520,MEDIS_DIAGEXC_S,T78.0|卵によるアナフィラキシー,434219,SNOMED,1990-05-01,2099-12-31,
NMEB,45547386,MEDIS_DIAGEXC_S,A06.7|アメーバ性皮膚潰瘍,133123,SNOMED,1990-05-01,2099-12-31,
NMFD,45599753,MEDIS_DIAGEXC_S,T81.8|デブリードマン後皮膚欠損創,442019,SNOMED,1990-05-01,2099-12-31,
NMG0,45586720,MEDIS_DIAGEXC_S,K51.8|急性潰瘍性大腸炎,81893,SNOMED,1990-05-01,2099-12-31,
NMGM,45552293,MEDIS_DIAGEXC_S,C81.7|古典的ホジキンリンパ腫,4038835,SNOMED,1990-05-01,2099-12-31,
NMJE,45547505,MEDIS_DIAGEXC_S,C50.9|乳癌・ＨＥＲ２過剰発現,4162253,SNOMED,1990-05-01,2099-12-31,
NMJT,45561921,MEDIS_DIAGEXC_S,D55.2|ピルビン酸キナーゼ欠乏性貧血,601114,SNOMED,1990-05-01,2099-12-31,
NMK4,45533167,MEDIS_DIAGEXC_S,G72.2|中毒性ミオパチー,81286,SNOMED,1990-05-01,2099-12-31,
NMKK,45585911,MEDIS_DIAGEXC_S,A41.9|敗血症性肺炎,132797,SNOMED,1990-05-01,2099-12-31,
NMKK,45591551,MEDIS_DIAGEXC_S,J17.0|敗血症性肺炎,257315,SNOMED,1990-05-01,2099-12-31,
NMMF,45548143,MEDIS_DIAGEXC_S,K12.1|水疱性口内炎,138455,SNOMED,1990-05-01,2099-12-31,
NMMT,45552221,MEDIS_DIAGEXC_S,B39.3|カプスラーツム播種性ヒストプラスマ症,4139537,SNOMED,1990-05-01,2099-12-31,
NMMV,45577931,MEDIS_DIAGEXC_S,S09.8|青色鼓膜,375415,SNOMED,1990-05-01,2099-12-31,
NMN7,45571647,MEDIS_DIAGEXC_S,D89.8|中條・西村症候群,440371,SNOMED,1990-05-01,2099-12-31,
NMP6,45542994,MEDIS_DIAGEXC_S,H20.0|漿液性虹彩炎,434926,SNOMED,1990-05-01,2099-12-31,
NMQG,45558460,MEDIS_DIAGEXC_S,R19.8|しぶり腹,4302537,SNOMED,1990-05-01,2099-12-31,
NMQK,45591865,MEDIS_DIAGEXC_S,M51.3|第５腰椎第１仙椎間椎間板変性,80816,SNOMED,1990-05-01,2099-12-31,
NMR7,45591614,MEDIS_DIAGEXC_S,K91.8|術後胆のう炎,200447,SNOMED,1990-05-01,2099-12-31,
NMTD,45755753,MEDIS_DIAGEXC_S,S02.10|茎状突起骨折,4177069,SNOMED,1990-05-01,2099-12-31,
NMUH,42618839,MEDIS_DIAGEXC_S,M84.49|病的骨折,73571,SNOMED,2016-12-01,2099-12-31,
NMUK,45571696,MEDIS_DIAGEXC_S,E87.0|本態性高ナトリウム血症,441829,SNOMED,1990-05-01,2099-12-31,
NMV8,45542697,MEDIS_DIAGEXC_S,D37.2|十二指腸ガストリノーマ,4317816,SNOMED,1990-05-01,2099-12-31,
NN0A,45546116,MEDIS_DIAGEXC_S,T20.3|頚部第３度熱傷,42538212,SNOMED,1990-05-01,2099-12-31,
NN0T,45572164,MEDIS_DIAGEXC_S,J18.0|気管支肺炎,256722,SNOMED,1990-05-01,2099-12-31,
NN13,45576457,MEDIS_DIAGEXC_S,E51.8|ビタミンＢ１欠乏性筋肉痛,441266,SNOMED,1990-05-01,2099-12-31,
NN13,42618450,MEDIS_DIAGEXC_S,M79.19|ビタミンＢ１欠乏性筋肉痛,442752,SNOMED,2016-12-01,2099-12-31,
NN2K,45552185,MEDIS_DIAGEXC_S,A51.4|第２期梅毒性骨膜炎,437787,SNOMED,1990-05-01,2099-12-31,
NN2K,42619207,MEDIS_DIAGEXC_S,M90.19|第２期梅毒性骨膜炎,440822,SNOMED,2016-12-01,2099-12-31,
NN40,42617061,MEDIS_DIAGEXC_S,M19.27|続発性変形性リスフラン関節症,80494,SNOMED,2016-12-01,2099-12-31,
NN40,42617061,MEDIS_DIAGEXC_S,M19.27|続発性変形性リスフラン関節症,40482662,SNOMED,2016-12-01,2099-12-31,
NN46,45567127,MEDIS_DIAGEXC_S,H66.3|慢性化膿性中耳炎,377886,SNOMED,1990-05-01,2099-12-31,
NN4N,45586178,MEDIS_DIAGEXC_S,E89.2|副甲状腺欠損症,36715574,SNOMED,1990-05-01,2099-12-31,
NN4U,45581386,MEDIS_DIAGEXC_S,E86|水分欠乏症,37311320,SNOMED,1990-05-01,2099-12-31,
NN57,42617166,MEDIS_DIAGEXC_S,M24.54|母指屈曲拘縮,72995,SNOMED,2016-12-01,2099-12-31,
NN60,45605382,MEDIS_DIAGEXC_S,D73.8|脾線維症,201265,SNOMED,1990-05-01,2099-12-31,
NN6E,45601082,MEDIS_DIAGEXC_S,I71.2|胸部大動脈拡張,441051,SNOMED,1990-05-01,2099-12-31,
NN6F,42618529,MEDIS_DIAGEXC_S,M80.08|閉経後骨粗鬆症・脊椎病的骨折あり,1245005,SNOMED,2016-12-01,2099-12-31,
NN6T,45562511,MEDIS_DIAGEXC_S,K76.4|多発性肝血管腫,4240725,SNOMED,1990-05-01,2099-12-31,
NN8Q,45553599,MEDIS_DIAGEXC_S,O87.0|産褥性血栓性静脈炎,4143293,SNOMED,1990-05-01,2099-12-31,
NN95,45575538,MEDIS_DIAGEXC_S,T81.4|尿管切石術後感染症,36712821,SNOMED,1990-05-01,2099-12-31,
NN96,45601988,MEDIS_DIAGEXC_S,Q82.5|顔面単純性血管腫,135287,SNOMED,1990-05-01,2099-12-31,
NNA1,45595771,MEDIS_DIAGEXC_S,D64.8|乳児偽白血病,439777,SNOMED,1990-05-01,2099-12-31,
NNAB,45537803,MEDIS_DIAGEXC_S,C41.2|腰椎軟骨肉腫,75488,SNOMED,1990-05-01,2099-12-31,
NNB6,45548143,MEDIS_DIAGEXC_S,K12.1|ウイルス性口内炎,138455,SNOMED,1990-05-01,2099-12-31,
NNBF,45590975,MEDIS_DIAGEXC_S,D04.7|第３趾ボーエン病,134308,SNOMED,1990-05-01,2099-12-31,
NNCE,45605429,MEDIS_DIAGEXC_S,E72.9|アミノ酸欠乏症,435774,SNOMED,1990-05-01,2099-12-31,
NNCJ,42619383,MEDIS_DIAGEXC_S,M80.95|骨粗鬆症・大腿部病的骨折あり,40480160,SNOMED,2016-12-01,2099-12-31,
NNCK,45566620,MEDIS_DIAGEXC_S,C80.9|癌性ニューロパチー,432851,SNOMED,2010-01-01,2099-12-31,
NNCK,45533131,MEDIS_DIAGEXC_S,G13.0|癌性ニューロパチー,378420,SNOMED,1990-05-01,2099-12-31,
NNFV,45588638,MEDIS_DIAGEXC_S,S63.0|ＣＭ関節脱臼,3654438,SNOMED,1990-05-01,2099-12-31,
NNGC,45596324,MEDIS_DIAGEXC_S,K50.0|空腸クローン病,195585,SNOMED,1990-05-01,2099-12-31,
NNGF,45602941,MEDIS_DIAGEXC_S,S60.2|手部打撲傷,81723,SNOMED,1990-05-01,2099-12-31,
NNHE,45562248,MEDIS_DIAGEXC_S,H43.0|硝子体脱出,318766,SNOMED,1990-05-01,2099-12-31,
NNHM,45581395,MEDIS_DIAGEXC_S,F02.0|前頭側頭葉型認知症,44782710,SNOMED,1990-05-01,2099-12-31,
NNHM,45591166,MEDIS_DIAGEXC_S,G31.0|前頭側頭葉型認知症,4007951,SNOMED,1990-05-01,2099-12-31,
NNJ6,45590902,MEDIS_DIAGEXC_S,C44.9|皮膚線維肉腫,139750,SNOMED,1990-05-01,2099-12-31,
NNJT,45566516,MEDIS_DIAGEXC_S,A54.8|淋菌性敗血症,433417,SNOMED,1990-05-01,2099-12-31,
NNK3,45541246,MEDIS_DIAGEXC_S,T14.0|汚染擦過傷,4053584,SNOMED,1990-05-01,2099-12-31,
NNK3,45537002,MEDIS_DIAGEXC_S,T79.3|汚染擦過傷,4153877,SNOMED,1990-05-01,2099-12-31,
NNK6,45544088,MEDIS_DIAGEXC_S,Q37.8|両側性唇口蓋垂裂,46269854,SNOMED,1990-05-01,2099-12-31,
NNK8,45534350,MEDIS_DIAGEXC_S,P55.0|新生児Ｒｈ不適合,433603,SNOMED,1990-05-01,2099-12-31,
NNKK,45601758,MEDIS_DIAGEXC_S,N91.1|中枢性無月経,40318195,SNOMED,1990-05-01,2099-12-31,
NNMA,45577531,MEDIS_DIAGEXC_S,N45.0|精巣上体膿瘍,197605,SNOMED,1990-05-01,2099-12-31,
NNN3,45581143,MEDIS_DIAGEXC_S,B02.9|壊疽性帯状疱疹,443943,SNOMED,1990-05-01,2099-12-31,
NNPA,42616979,MEDIS_DIAGEXC_S,M12.49|間欠性関節水腫,46273949,SNOMED,2016-12-01,2099-12-31,
NNPR,45566739,MEDIS_DIAGEXC_S,E14.6|糖尿病合併症,442793,SNOMED,1990-05-01,2099-12-31,
NNQ3,45576267,MEDIS_DIAGEXC_S,B37.9|カンジダ菌血症,433968,SNOMED,1990-05-01,2099-12-31,
NNQD,45552347,MEDIS_DIAGEXC_S,D37.4|大腸腫瘍,4317409,SNOMED,1990-05-01,2099-12-31,
NNR2,45556007,MEDIS_DIAGEXC_S,T44.3|パパベリン中毒,438028,SNOMED,1990-05-01,2099-12-31,
NNSL,45573290,MEDIS_DIAGEXC_S,S23.0|胸部椎間板断裂,4056590,SNOMED,1990-05-01,2099-12-31,
NNU8,45596249,MEDIS_DIAGEXC_S,I77.2|動脈破裂,321886,SNOMED,1990-05-01,2099-12-31,
NNUM,45572179,MEDIS_DIAGEXC_S,K00.9|歯数異常,4159157,SNOMED,1990-05-01,2099-12-31,
NNUN,45552418,MEDIS_DIAGEXC_S,E83.1|輸血後鉄過剰症,434614,SNOMED,1990-05-01,2099-12-31,
NNUN,45561012,MEDIS_DIAGEXC_S,T80.8|輸血後鉄過剰症,442019,SNOMED,1990-05-01,2099-12-31,
NNV0,45586112,MEDIS_DIAGEXC_S,D48.0|鎖骨腫瘍,36716624,SNOMED,1990-05-01,2099-12-31,
NNV3,45586687,MEDIS_DIAGEXC_S,K00.2|円錐歯,4306814,SNOMED,1990-05-01,2099-12-31,
NNVG,45547578,MEDIS_DIAGEXC_S,D16.0|肩甲骨良性腫瘍,77517,SNOMED,1990-05-01,2099-12-31,
NP06,45581656,MEDIS_DIAGEXC_S,H35.6|硝子体下出血,374025,SNOMED,1990-05-01,2099-12-31,
NP0B,45567365,MEDIS_DIAGEXC_S,L70.3|熱帯性ざ瘡,4033023,SNOMED,1990-05-01,2099-12-31,
NP0R,45586089,MEDIS_DIAGEXC_S,D18.0|中指血管腫,441818,SNOMED,1990-05-01,2099-12-31,
NP39,45605912,MEDIS_DIAGEXC_S,K05.1|萌出性歯肉炎,133794,SNOMED,1990-05-01,2099-12-31,
NP42,42617255,MEDIS_DIAGEXC_S,M25.55|股関節痛,4170554,SNOMED,2016-12-01,2099-12-31,
NP4U,45533495,MEDIS_DIAGEXC_S,I71.5|胸腹部大動脈瘤破裂,433222,SNOMED,1990-05-01,2099-12-31,
NP5U,45556312,MEDIS_DIAGEXC_S,T94.1|刺創感染,435119,SNOMED,1990-05-01,2099-12-31,
NP68,45558132,MEDIS_DIAGEXC_S,N00.9|溶連菌感染後急性腎炎,4189531,SNOMED,1990-05-01,2099-12-31,
NP7D,45567312,MEDIS_DIAGEXC_S,K55.1|腸間膜動脈硬化症,199064,SNOMED,1990-05-01,2099-12-31,
NP7L,45568153,MEDIS_DIAGEXC_S,R80|蛋白尿,36712845,SNOMED,1990-05-01,2099-12-31,
NP7V,42618568,MEDIS_DIAGEXC_S,M80.48|薬物誘発性骨粗鬆症・脊椎病的骨折あり,4067765,SNOMED,2016-12-01,2099-12-31,
NPAS,45542768,MEDIS_DIAGEXC_S,E75.0|ＧＭ２ガングリオシドーシス１型,4142635,SNOMED,1990-05-01,2099-12-31,
NPB2,45537905,MEDIS_DIAGEXC_S,D33.3|テント上下神経鞘腫,436936,SNOMED,1990-05-01,2099-12-31,
NPBN,45601378,MEDIS_DIAGEXC_S,M20.0|マレット指,78524,SNOMED,1990-05-01,2099-12-31,
NPDE,45573033,MEDIS_DIAGEXC_S,R58|多量出血,437312,SNOMED,1990-05-01,2099-12-31,
NPE0,45557055,MEDIS_DIAGEXC_S,D06.9|子宮頚上皮内腫瘍,194611,SNOMED,1990-05-01,2099-12-31,
NPE9,45547302,MEDIS_DIAGEXC_S,Z33|妊娠,4307820,SNOMED,1990-05-01,2099-12-31,
NPF9,45563163,MEDIS_DIAGEXC_S,O64.8|傾軸進入,194100,SNOMED,1990-05-01,2099-12-31,
NPFA,45755786,MEDIS_DIAGEXC_S,S06.71|遷延性昏睡を伴う開放性頭蓋内損傷,4210440,SNOMED,1990-05-01,2099-12-31,
NPFM,45590939,MEDIS_DIAGEXC_S,C83.0|脾びまん性赤脾髄小Ｂ細胞性リンパ腫,4119130,SNOMED,1990-05-01,2099-12-31,
NPGC,45566710,MEDIS_DIAGEXC_S,D72.0|二次顆粒欠損症,435775,SNOMED,1990-05-01,2099-12-31,
NPH5,45532982,MEDIS_DIAGEXC_S,D39.7|外陰腫瘍,193437,SNOMED,1990-05-01,2099-12-31,
NPH6,45591612,MEDIS_DIAGEXC_S,K86.2|真性膵のう胞,4151134,SNOMED,1990-05-01,2099-12-31,
NPJU,45566574,MEDIS_DIAGEXC_S,C10.2|中咽頭側壁癌,440345,SNOMED,1990-05-01,2099-12-31,
