source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
"C20170401200000F7",0,"RINCHU_OBX_CD","ＡＬＰ",46235077,"LOINC",20150508,20991231,""
"C20240401200000F7",0,"RINCHU_OBX_CD","γＧＴＰ",3026910,"LOINC",19700101,20991231,""
"C20280401200000F7",0,"RINCHU_OBX_CD","コリンエステラーゼ(ChE)",3010866,"LOINC",19700101,20991231,""
"C20370401200000F7",0,"RINCHU_OBX_CD","ロイシンアミノペプチダーゼ（LAP）",3021638,"LOINC",19700101,20991231,""
"C20420401200000F7",0,"RINCHU_OBX_CD","アミラ-ゼ(AMY)",46236951,"LOINC",20150508,20991231,""
"C20470401200000F7",0,"RINCHU_OBX_CD","リパーゼ(LP)",3004905,"LOINC",19700101,20991231,""
"C20860401100000F7",0,"RINCHU_OBX_CD","尿中ＮＡＧ活性",3046044,"LOINC",19700101,20991231,""
"C3002040110000085",0,"RINCHU_OBX_CD","尿中クレアチニン定量",3017250,"LOINC",19700101,20991231,""
"C3002040120000085",0,"RINCHU_OBX_CD","クレアチニン(CRE)",3016723,"LOINC",19700101,20991231,""
"C3003040120000088",0,"RINCHU_OBX_CD","シスタチンＣ",3030366,"LOINC",20030226,20991231,""
"C3004040120000085",0,"RINCHU_OBX_CD","尿酸(UA)",3037556,"LOINC",19700101,20991231,""
"C3005040110000085",0,"RINCHU_OBX_CD","尿中尿素窒素 (UUN) [濃度]",3011965,"LOINC",19700101,20991231,""
"C3005040120000085",0,"RINCHU_OBX_CD","尿素窒素(BUN)",3013682,"LOINC",19700101,20991231,""
"C4001040110000084",0,"RINCHU_OBX_CD","尿糖定量 [一日量]",3005478,"LOINC",19700101,20991231,""
"C4001040110000085",0,"RINCHU_OBX_CD","尿糖定量 [濃度]",3020399,"LOINC",19700101,20991231,""
"C4001040120000085",0,"RINCHU_OBX_CD","グルコース",44816672,"LOINC",20140327,20991231,""
"C4013040120000012",0,"RINCHU_OBX_CD","グリコアルブミン",3034826,"LOINC",19700101,20991231,""
"C6002040120000085",0,"RINCHU_OBX_CD","中性脂肪(TG)",3022192,"LOINC",19700101,20991231,""
"C6005040120000085",0,"RINCHU_OBX_CD","総コレステロール(T-CHO)",3027114,"LOINC",19700101,20991231,""
"C6008040120000085",0,"RINCHU_OBX_CD","HDL-コレステロ-ル(HDL-C)",3007070,"LOINC",19700101,20991231,""
"C6011040120000085",0,"RINCHU_OBX_CD","LDL-コレステロ-ル(LDL-C)",3028437,"LOINC",19700101,20991231,""
"C60240401200000J0",0,"RINCHU_OBX_CD","総胆汁酸",3028110,"LOINC",19980116,20991231,""
"C60940401200000C6",0,"RINCHU_OBX_CD","肺サーファクタントプロテインD(SP-D)",44817214,"LOINC",20140207,20991231,""
"C70020401100000B1",0,"RINCHU_OBX_CD","尿中ナトリウム",3003181,"LOINC",19700101,20991231,""
"C70020401200000B1",0,"RINCHU_OBX_CD","ナトリウム(Na)",46235784,"LOINC",20150508,20991231,""
"C70030401100000B1",0,"RINCHU_OBX_CD","尿中カリウム",3016038,"LOINC",19700101,20991231,""
"C70030401200000B1",0,"RINCHU_OBX_CD","カリウム(K)",46235078,"LOINC",20150508,20991231,""
"C70040401100000B1",0,"RINCHU_OBX_CD","尿中クロール",3007733,"LOINC",19700101,20991231,""
"C70040401200000B1",0,"RINCHU_OBX_CD","クロール(Cl)",46235783,"LOINC",20150508,20991231,""
"C7006040110000085",0,"RINCHU_OBX_CD","尿中カルシウム",3018098,"LOINC",19700101,20991231,""
"C7006040120000085",0,"RINCHU_OBX_CD","カルシウム(Ca)",3009198,"LOINC",19700101,20991231,""
"C70070401200000B1",0,"RINCHU_OBX_CD","イオン化カルシウム",3021347,"LOINC",19700101,20991231,""
"C80010401200000H0",0,"RINCHU_OBX_CD","血清鉄(Fe)",3002400,"LOINC",19700101,20991231,""
"C80030401200000H0",0,"RINCHU_OBX_CD","不飽和鉄結合能(UIBC)",3005168,"LOINC",19700101,20991231,""
"C8011040120000085",0,"RINCHU_OBX_CD","総ビリルビン(T-BIL)",3024128,"LOINC",19700101,20991231,""
"C8012040120000085",0,"RINCHU_OBX_CD","直接ビリルビン(D-Bil)",3027597,"LOINC",19700101,20991231,""
"E1001040120000085",0,"RINCHU_OBX_CD","免疫グロブリンG(IgG)",3005719,"LOINC",19700101,20991231,""
"E1002040120000085",0,"RINCHU_OBX_CD","免疫グロブリンG(IgA)",3007164,"LOINC",19700101,20991231,""
"E1003040120000085",0,"RINCHU_OBX_CD","免疫グロブリンG(IgM)",3028026,"LOINC",19700101,20991231,""
"E20010401200000F8",0,"RINCHU_OBX_CD","血清補体価(CH50)",3028461,"LOINC",19700101,20991231,""
"E2004040120000085",0,"RINCHU_OBX_CD","補体C3",3000620,"LOINC",19700101,20991231,""
"E2005040120000085",0,"RINCHU_OBX_CD","補体C4",3017766,"LOINC",19700101,20991231,""
"E3018040120000088",0,"RINCHU_OBX_CD","β2-マイクログロブリン(B2MG)",3013201,"LOINC",19700101,20991231,""
"E3019040120000085",0,"RINCHU_OBX_CD","C反応性蛋白(CRP)",1091617,"LOINC",20240806,20991231,""
"E30270401200000C6",0,"RINCHU_OBX_CD","トロポニンＴ",3019800,"LOINC",19700101,20991231,""
